target_id	length	eff_length	est_counts	tpm
NM_001089	6748	6531.29	87	0.952209
NM_000350	7450	7233.29	2	0.0197654
NM_018672	9374	9157.29	257.153	2.00741
NM_172232	8302	8085.29	789.526	6.98045
NM_080284	5421	5204.29	583	8.00791
NM_019112	6943	6726.29	754	8.01324
NM_001288985	6129	5912.29	7	0.0846359
NM_001288986	5953	5736.29	0	0
NM_007168	5848	5631.29	0	0
NM_080283	6426	6209.29	39.3121	0.452581
NM_000927	4841	4624.29	80.308	1.24144
NM_012089	3982	3765.29	872	16.555
NM_003742	4900	4683.29	1	0.0152637
NM_000443	4092	3875.29	0	0
NM_018849	4113	3896.29	47.6365	0.873979
NM_018850	3951	3734.29	100.055	1.91534
NM_001163941	5526	5309.29	0	0
NM_001163942	2372	2155.29	33.9664	1.12657
NM_001163993	1849	1632.29	0	0
NM_178559	4500	4283.29	16.2409	0.271047
NM_005689	3143	2926.29	825	20.1534
NM_001271696	2650	2433.29	418.273	12.2879
NM_001271697	2530	2313.29	4.92156e-08	1.52085e-09
NM_001271698	2572	2355.29	0	0
NM_001271699	2533	2316.29	0	0
NM_004299	2653	2436.29	517.727	15.1909
NM_001282291	4860	4643.29	0	0
NM_001282292	4734	4517.29	0	0
NM_001282293	4496	4279.29	22.5735	0.377086
NM_007188	4809	4592.29	537.426	8.36569
NM_001243013	3466	3249.29	68.6975	1.51135
NM_001243014	2568	2351.29	0	0
NM_019624	3526	3309.29	6.74191	0.145633
NM_019625	3655	3438.29	7.56059	0.15719
NM_203444	2761	2544.29	0	0
NM_004996	6688	6471.29	1730	19.1103
NM_001198934	5153	4936.29	299.485	4.33697
NM_033450	5213	4996.29	127.515	1.82442
NM_032583	4701	4484.29	0	0
NM_033151	4987	4770.29	0	0
NM_145186	4587	4370.29	0	0
NM_033226	5293	5076.29	0	0
NR_003087	2949	2732.29	8.10846	0.21214
NR_003088	937	720.29	0	0
NM_000392	5571	5354.29	22	0.29372
NM_001144070	2010	1793.29	0	0
NM_003786	5291	5074.29	0	0
NM_001105515	3188	2971.29	26.6175	0.640376
NM_005845	5968	5751.29	760.452	9.45189
NM_001023587	2098	1881.29	60.6682	2.30525
NM_005688	5968	5751.29	148.332	1.84366
NR_046570	594	377.69	0	0
NM_001079528	843	626.29	0	0
NM_001171	5242	5025.29	4	0.0568998
NR_003569	2849	2632.29	0	0
NR_023387	831	614.29	0	0
NM_000352	5046	4829.29	0	0
NM_001287174	5049	4832.29	0	0
NM_005691	4795	4578.29	0	0
NM_020297	8449	8232.29	425.142	3.6917
NM_000033	3789	3572.29	155	3.10168
NM_005164	5466	5249.29	138	1.87928
NM_001122674	1092	875.29	20.6515	1.6866
NM_002858	3741	3524.29	748.804	15.1883
NM_005050	3282	3065.29	424.294	9.89482
NR_003256	3154	2937.29	197.706	4.81155
NM_001040876	4316	4099.29	72.4002	1.26253
NM_002940	4319	4102.29	3715.6	64.7463
NM_001025091	3589	3372.29	3058	64.8223
NM_001090_1	3475	3258.29	0	0
NM_005692	2518	2301.29	707.681	21.9826
NM_007189	4821	4604.29	1687.18	26.1946
NM_018358	2697	2480.29	1117	32.1931
NM_004915	3120	2903.29	161.926	3.98694
NM_016818	3084	2867.29	35.396	0.88246
NM_207174	3085	2868.29	0	0
NM_207627	3244	3027.29	0	0
NM_207628	3162	2945.29	0	0
NM_207629	3048	2831.29	75.6776	1.91071
NM_001257386	4401	4184.29	0	0
NM_004827	4556	4339.29	1	0.0164738
NM_001142505	3736	3519.29	2	0.0406244
NM_022169	3960	3743.29	0	0
NM_022436	2865	2648.29	0	0
NM_022437	2790	2573.29	0	0
NM_032604	1571	1354.29	4	0.211135
NM_001272069	2931	2714.29	15.0244	0.395689
NM_018394	2879	2662.29	733.382	19.6919
NR_073570	2695	2478.29	45.9146	1.32438
NR_073571	2583	2366.29	29.6789	0.896586
NM_001145364	1423	1206.29	9.22631	0.54675
NM_148912	1592	1375.29	209.506	10.8896
NM_148913	1571	1354.29	0	0
NR_026910	1587	1370.29	0	0
NR_026912	1763	1546.29	39.7151	1.83602
NM_001042472	2248	2031.29	847.171	29.8134
NM_015600	1849	1632.29	24.8295	1.08738
NM_001206673	1833	1616.29	0	0
NM_181814	1602	1385.29	4	0.20641
NM_032859	5427	5210.29	510	6.99714
NM_015407	1233	1016.29	149.805	10.5371
NR_037192	2004	1787.29	14.9035	0.596082
NM_001146314	2368	2151.29	779.163	25.8906
NM_001254753	2129	1912.29	192.517	7.1966
NM_032750	2562	2345.29	222.32	6.77632
NM_198147	3480	3263.29	285.981	6.2646
NM_001177515	2271	2054.29	48.554	1.68957
NM_021160	2144	1927.29	465.525	17.2666
NR_033488_2	2395	2178.29	23.9191	0.784948
NR_033489_1	2020	1803.29	64.0022	2.53712
NM_080622	1901	1684.29	97	4.11687
NM_001130111	1688	1471.29	1289.87	62.67
NM_031213	1841	1624.29	10.1304	0.445837
NM_001025780	3229	3012.29	710.986	16.8724
NM_016014	1738	1521.29	2.35573	0.110694
NM_021214	2485	2268.29	102	3.2145
NM_007011	9258	9041.29	17.7861	0.140625
NM_152924	8860	8643.29	861.711	7.1268
NM_138340	2189	1972.29	657	23.8126
NM_022060	2634	2417.29	536	15.8507
NM_016006	5478	5261.29	268.462	3.64756
NM_020676	2518	2301.29	63	1.95696
NM_024527	2215	1998.29	247	8.8359
NM_001012750	3769	3552.29	0	0
NM_001012751	3682	3465.29	396.11	8.17126
NM_001012752	3754	3537.29	88.8692	1.79594
NM_001178116	3814	3597.29	31.1074	0.618159
NM_001178119	3766	3549.29	0	0
NM_001178120	3679	3462.29	0	0
NM_001178121	3664	3447.29	453.902	9.41231
NM_001178122	3592	3375.29	27.7391	0.587479
NM_001178123	3505	3288.29	0	0
NM_001178124	3490	3273.29	556.121	12.145
NM_001178125	3313	3096.29	0	0
NM_005470	3850	3633.29	1.74527e-06	3.43381e-08
NM_001282925	6764	6547.29	0	0
NM_001282926	6746	6529.29	48.3067	0.528876
NM_001282927	6239	6022.29	310.11	3.68101
NM_001282932	6760	6543.29	0	0
NM_005759	6650	6433.29	660.654	7.34096
NM_001135186	2216	1999.29	22.7139	0.812136
NM_016428	2234	2017.29	1257.94	44.5763
NM_015429	4598	4381.29	14	0.228422
NM_005157	5513	5296.29	1008.32	13.6094
NM_007313	6006	5789.29	583.677	7.20708
NM_001136000	11756	11539.3	0.216588	0.00134174
NM_001136001	2265	2048.29	2.9744	0.103805
NM_001168236	12289	12072.3	77.6965	0.46007
NM_001168237	12043	11826.3	0.635524	0.00384145
NM_001168238	11980	11763.3	194.927	1.18456
NM_001168239	11693	11476.3	76.6291	0.477315
NM_005158	12065	11848.3	0.100345	0.000605413
NM_007314	12352	12135.3	0.293188	0.00172706
NM_001003407	7734	7517.29	0.946032	0.00899615
NM_001003408	7818	7601.29	0	0
NM_002313	7711	7494.29	25.2659	0.240999
NM_006720	6964	6747.29	797.536	8.44954
NM_001130083	3886	3669.29	0	0
NM_001130084	3784	3567.29	0	0
NM_001130085	3667	3450.29	0	0
NM_001130086	3628	3411.29	0	0
NM_001130087	3544	3327.29	0.000101994	2.19127e-06
NM_001130088	2702	2485.29	4.31995	0.124255
NM_001286688	3148	2931.29	0	0
NM_032432	3514	3297.29	1.67995	0.036421
NM_014945	4460	4243.29	3	0.0505395
NM_020469	1704	1487.29	1	0.0480636
NM_001092	5188	4971.29	939.457	13.5089
NM_001159746	5729	5512.29	162.429	2.10641
NM_001256847	3720	3503.29	540.344	11.0257
NM_001282149	4900	4683.29	0.465801	0.00710987
NM_021962	5514	5297.29	281.305	3.79608
NM_139166	2879	2662.29	11.9687	0.321369
NM_021243	970	753.29	2388	226.613
NM_013375	2388	2171.29	1238	40.7582
NM_032548	2112	1895.29	21.3656	0.805847
NM_172027	2101	1884.29	168.358	6.38701
NR_033429	2066	1849.29	51.2765	1.9821
NM_145804	5028	4811.29	355	5.27447
NR_110249	1871	1654.29	0	0
NR_110250	1921	1704.29	0	0
NM_001130410	1665	1448.29	81.9128	4.04305
NM_001607	1944	1727.29	1175.42	48.6454
NR_024024	2069	1852.29	234.663	9.05622
NM_006111	2059	1842.29	1986	77.0608
NM_198834	10114	9897.29	102.82	0.742631
NM_198836	9681	9464.29	827.423	6.24959
NM_198837	9751	9534.29	0	0
NM_198838	9862	9645.29	16.5229	0.122457
NM_198839	10788	10571.3	273.136	1.84698
NM_001093	9374	9157.29	63.4695	0.495462
NM_001136538	4232	4015.29	118.618	2.11177
NM_025247	4139	3922.29	514.382	9.37471
NM_032169	3681	3464.29	620.057	12.7947
NM_014384	2326	2109.29	501	16.9791
NM_014049	2700	2483.29	967.778	27.8587
NR_033426	2876	2659.29	170.222	4.57575
NM_001608	2615	2398.29	0	0
NM_000016	2747	2530.29	3534.84	99.8646
NM_001127328	2759	2542.29	65.8424	1.85137
NM_001286042	2659	2442.29	186.318	5.45342
NM_001286043	2846	2629.29	0	0
NM_001286044	2477	2260.29	0	0
NM_000017	2042	1825.29	658	25.7695
NM_001609	6066	5849.29	753.571	9.20944
NM_000018	2417	2200.29	3607.41	117.2
NM_001033859	2351	2134.29	146.723	4.91426
NM_001270447	2353	2136.29	0.000246786	8.25795e-06
NM_001270448	2492	2275.29	183.837	5.77575
NM_001135	8668	8451.29	0	0
NM_013227	8965	8748.29	0	0
NM_014716	2633	2416.29	4203	124.343
NM_012287	7295	7078.29	1631.48	16.4766
NM_030649	3884	3667.29	583	11.3641
NM_000019	2259	2042.29	1877	65.699
NM_005891	1676	1459.29	2400.8	117.605
NM_022735	3690	3473.29	1082	22.2689
NM_001135704	2155	1938.29	0	0
NM_001135705	1992	1775.29	37.6633	1.51657
NM_001135706	2030	1813.29	142.991	5.63706
NM_001135707	1625	1408.29	49.0118	2.48783
NM_024722	2146	1929.29	30.8211	1.14199
NM_001042473	3985	3768.29	341.284	6.47416
NM_001271512	4299	4082.29	66.9874	1.17301
NM_145698	4110	3893.29	213.275	3.91593
NR_024150	3864	3647.29	7.46807e-05	1.46369e-06
NR_073195	3854	3637.29	0.00141718	2.78523e-05
NR_073196	3974	3757.29	0	0
NR_073197	4178	3961.29	0	0
NM_032360	1741	1524.29	1064	49.8984
NM_001039844	3495	3278.29	99.6165	2.17218
NM_001127219	2002	1785.29	45.8019	1.83395
NM_032592	2298	2081.29	93.1981	3.20101
NM_001031854	1945	1728.29	1	0.0413614
NM_001082486	2191	1974.29	677	24.5126
NM_001082487	2143	1926.29	0	0
NM_022914	2182	1965.29	0	0
NM_000789	5094	4877.29	2.6681	0.0391053
NM_001178057	3266	3049.29	1.3319	0.0312237
NM_152830	3389	3172.29	0	0
NM_021804	3632	3415.29	0	0
NM_133492	1213	996.29	0	0
NM_001010887	2977	2760.29	38	0.984104
NM_018367	4512	4295.29	182.406	3.0357
NM_000665	2329	2112.29	31.1374	1.05376
NM_001282449	2116	1899.29	9.24323	0.347892
NM_015831	3082	2865.29	53.6194	1.33772
NM_001164814	5023	4806.29	884.16	13.1502
NM_001164815	4942	4725.29	920.021	13.9182
NM_001164816	2581	2364.29	1370.93	41.4502
NM_001164817	2643	2426.29	946.812	27.8955
NM_014977	5062	4845.29	0.0760612	0.00112216
NM_001122951	1367	1150.29	0	0
NM_002036	2133	1916.29	7	0.261125
NM_001296	3085	2868.29	37.8094	0.942299
NM_020311	2225	2008.29	96	3.41709
NM_016557	2465	2248.29	10	0.317951
NM_178445	2630	2413.29	0	0
NM_001096	4478	4261.29	4759.09	79.8354
NM_198830	4448	4231.29	838.907	14.1727
NM_138326	1375	1158.29	3	0.185147
NM_020186	2182	1965.29	495	18.0049
NM_001278352	3745	3528.29	0	0
NM_002197	3673	3456.29	463	9.57597
NM_001098	2866	2649.29	3552.81	95.8638
NM_001037161	1728	1511.29	30.6435	1.44945
NM_015547	2140	1923.29	9.88229	0.367304
NM_147161	3306	3089.29	2.11771	0.0490027
NM_130767	2114	1897.29	0	0
NM_001160094	4518	4301.29	4.56535	0.0758731
NM_018473	4229	4012.29	896.863	15.9789
NM_006821	1904	1687.29	384.662	16.2968
NR_046028	1708	1491.29	49.6948	2.3821
NM_152331	1757	1540.29	93	4.31611
NM_001037162	1129	912.29	5	0.391786
NM_007274	1930	1713.29	820.285	34.2252
NM_181864	1750	1533.29	0	0
NM_181865	1555	1338.29	1.11763e-08	5.96978e-10
NM_181866	1539	1322.29	982.707	53.1263
NM_005469	1296	1079.29	449.397	29.7649
NM_001033583	1825	1608.29	159.737	7.09992
NM_001037171	1852	1635.29	752.263	32.8842
NM_001185039	7883	7666.29	22.2342	0.207324
NM_004035	7709	7492.29	904.31	8.6281
NM_007292	7709	7492.29	71.1024	0.678394
NM_003500	2434	2217.29	0	0
NM_001101667	2931	2714.29	26.4915	0.697689
NM_003501	2999	2782.29	550.509	14.1441
NM_001142807	2498	2281.29	104	3.25885
NM_001040649	783	566.29	10.5594	1.33295
NM_004300	1676	1459.29	1878.22	92.0063
NM_007099	1676	1459.29	175.825	8.61291
NR_024080	1705	1488.29	84.3944	4.05357
NM_001131064	855	638.29	3.31413	0.371162
NM_001610	2328	2111.29	297.686	10.0791
NM_001111034	1733	1516.29	124.347	5.86225
NM_001111035	1756	1539.29	207.456	9.63423
NM_001111036	1683	1466.29	257.198	12.5389
NM_001611	1599	1382.29	0	0
NM_016361	1933	1716.29	138	5.74779
NM_001099	3344	3127.29	0	0
NM_001134194	1952	1735.29	1.66239	0.0684815
NM_001292037	3245	3028.29	40.8959	0.965372
NM_033068	1472	1255.29	10	0.569466
NM_001097	1495	1278.29	0	0
NM_032489	2011	1794.29	21	0.83664
NM_052957	3303	3086.29	73	1.69082
NM_001612	1300	1083.29	0	0
NM_020069	1243	1026.29	0	0
NM_020107	1135	918.29	0	0
NM_020108	1090	873.29	3	0.24557
NM_001199377	3093	2876.29	8.89745	0.221129
NM_015162	3105	2888.29	0.102555	0.0025382
NM_001289177	2914	2697.29	0	0
NM_001289178	2860	2643.29	0	0
NM_001289179	2821	2604.29	0	0
NM_001289180	2624	2407.29	12	0.35634
NM_030924	2905	2688.29	0	0
NM_001288968	2445	2228.29	12.8038	0.410752
NM_001288969	2331	2114.29	0	0
NM_001288970	2241	2024.29	0	0
NM_001288971	2045	1828.29	0.19665	0.00768883
NM_001288972	2287	2070.29	0	0
NM_025149	2370	2153.29	239.169	7.93989
NR_110232	1003	786.29	5.83069	0.53009
NM_001127214	3703	3486.29	57.4491	1.17796
NM_001243279	3876	3659.29	463.063	9.04598
NM_001284316	3013	2796.29	9.66094	0.246973
NM_174917	3872	3655.29	106.739	2.08743
NR_045667	2621	2404.29	0	0
NR_104293	3929	3712.29	140.088	2.69756
NM_001286708	3884	3667.29	383.453	7.47444
NM_001286710	4046	3829.29	80.5983	1.5046
NM_001286711	3881	3664.29	0.0209252	0.000408217
NM_001286712	4229	4012.29	19.8339	0.353368
NM_001995	3983	3766.29	1935.09	36.7283
NM_004457	4486	4269.29	366.012	6.12846
NM_203372	4379	4162.29	745.988	12.8118
NM_004458	5148	4931.29	2456.66	35.612
NM_022977	5460	5243.29	388.339	5.29443
NM_016234	3479	3262.29	1566.78	34.332
NM_203379	3340	3123.29	113.275	2.59259
NM_203380	3506	3289.29	135.94	2.95433
NM_001009185	6663	6446.29	0	0
NM_001205247	6558	6341.29	0	0
NM_001205248	6650	6433.29	0	0
NM_001205250	6660	6443.29	0	0
NM_001205251	6425	6208.29	19.1297	0.220266
NM_015256	6663	6446.29	0	0
NM_052956	2176	1959.29	0	0
NM_001010845	3089	2872.29	2	0.0497753
NM_001105069	2531	2314.29	0	0
NM_182617	2566	2349.29	0	0
NM_005622	2258	2041.29	392.47	13.744
NM_202000	1694	1477.29	25.3619	1.22723
NM_001080454	1868	1651.29	2	0.0865803
NM_017888	2544	2327.29	0	0
NM_001252675	3801	3584.29	0	0
NM_001252676	3634	3417.29	0.153956	0.00322052
NM_001252677	2563	2346.29	0	0
NM_032501	3807	3590.29	1615.85	32.1723
NM_001076552	3143	2926.29	0	0
NM_001242393	2980	2763.29	25.3372	0.655456
NM_018677	3104	2887.29	148.663	3.68065
NM_024560	3158	2941.29	3.24187	0.0787897
NM_001100	1617	1400.29	7.68406	0.39227
NM_001141945	1883	1666.29	292.413	12.5446
NM_001613	1524	1307.29	247.587	13.5384
NM_001101	1937	1720.29	389914	16202.4
NM_001017992	2919	2702.29	1	0.0264533
NM_005159	3818	3601.29	3	0.0595491
NM_001199954	2230	2013.29	1089.01	38.6669
NM_001614	2111	1894.29	129964	4904.42
NR_037688	1962	1745.29	96.6408	3.95827
NR_024438	2108	1891.29	3.00004	0.113392
NM_001199893	1327	1110.29	1.9926	0.128291
NM_001615	1456	1239.29	0.00822878	0.000474651
NM_001024675	2153	1936.29	41	1.51365
NM_004301	1983	1766.29	1026.98	41.5636
NM_177989	1839	1622.29	552.564	24.3481
NM_178042	2031	1814.29	10.4539	0.411893
NM_016188	1656	1439.29	0	0
NM_006687	1653	1436.29	0	0
NM_006686	1532	1315.29	0	0
NM_030812	1986	1769.29	1	0.040403
NM_178525	1559	1342.29	0	0
NM_001102	3850	3633.29	853	16.7827
NM_001130004	3916	3699.29	0	0
NM_001130005	3835	3618.29	0	0
NR_073422	724	507.29	0	0
NM_001103	5038	4821.29	0	0
NM_001278343	5038	4821.29	0	0
NM_001278344	5235	5018.29	0	0
NM_001104	3064	2847.29	1	0.0251062
NM_001258371	3212	2995.29	0	0
NR_047663	3064	2847.29	1	0.0251062
NM_004924	4079	3862.29	5106.95	94.5212
NM_018477	2566	2349.29	593.06	18.0457
NM_005736	2998	2781.29	2132	54.7965
NM_005735	2383	2166.29	1460	48.178
NM_001005386	4062	3845.29	0	0
NM_005722	4047	3830.29	11452	213.728
NM_001277140	5616	5399.29	0	0
NM_005721	5825	5608.29	11785.1	150.216
NR_102318	5700	5483.29	12.8839	0.167965
NM_001040135	2132	1915.29	20.1547	0.752237
NM_020445	2342	2125.29	148.463	4.99358
NR_073000	2286	2069.29	39.4666	1.36339
NR_073001	2217	2000.29	12.1181	0.433065
NR_027714	1463	1246.29	0	0
NR_045000	1770	1553.29	0	0
NM_001164458	1406	1189.29	42.7976	2.57243
NM_001164459	1344	1127.29	0	0
NM_024855	2604	2387.29	286	8.56393
NM_022496	2590	2373.29	109.28	3.29156
NR_048568	2041	1824.29	112.484	4.40766
NR_048569	1913	1696.29	385.981	16.2659
NM_022899	3753	3536.29	830	16.7781
NM_138289	1567	1350.29	0	0
NM_080431	1547	1330.29	0	0
NM_032487	2128	1911.29	14	0.523617
NM_001105	3170	2953.29	0	0
NM_001111067	2989	2772.29	16	0.412566
NM_004302	4689	4472.29	0.000501744	8.01981e-06
NM_020327	4641	4424.29	52.9995	0.856328
NM_020328	4812	4595.29	0	0
NM_001111031	8886	8669.29	0	0
NM_001111032	8761	8544.29	0	0
NM_001111033	8530	8313.29	6	0.051593
NM_145259	9001	8784.29	0	0
NM_001278579	5489	5272.29	0	0
NM_001278580	5292	5075.29	0	0
NM_001616	5378	5161.29	27.1059	0.375421
NM_001106	11498	11281.3	114.141	0.723258
NR_028389	2642	2425.29	8.31404	0.245053
NM_000020	4388	4171.29	0	0
NM_001077401	4251	4034.29	23.5511	0.417307
NM_000666	1803	1586.29	348.292	15.6954
NM_001198895	1798	1581.29	0	0
NM_001198896	1587	1370.29	0	0
NM_001198897	1608	1391.29	0	0
NM_001198898	1698	1481.29	0	0
NM_080658	1425	1208.29	131	7.75019
NM_001107	732	515.29	167.963	23.301
NM_203488	811	594.29	102.037	12.2736
NM_138448	1347	1130.29	104	6.57742
NM_000022	1657	1440.29	1804	89.5362
NM_001159285	2030	1813.29	0	0
NM_001159295	2127	1910.29	0	0
NM_139243	2141	1924.29	0	0
NM_001145400	2183	1966.29	2	0.0727101
NM_139174	2429	2212.29	0	0
NM_001012969	2060	1843.29	110.166	4.27235
NM_001159280	4614	4397.29	203.952	3.31555
NM_001110	5159	4942.29	1746	25.2539
NM_002390	4527	4310.29	3	0.0497539
NM_001288973	8153	7936.29	0	0
NM_001288974	3542	3325.29	0.120317	0.00258647
NM_001288975	3536	3319.29	0.833923	0.0179594
NM_003474	8162	7945.29	0	0
NM_021641	3545	3328.29	0.0457608	0.000982844
NM_001261464	2989	2772.29	0	0
NM_001261465	2961	2744.29	0	0
NM_001261466	2351	2134.29	7.05816	0.236401
NM_003815	2959	2742.29	169.622	4.42161
NM_207191	2889	2672.29	0	0
NM_207194	3034	2817.29	174.682	4.4323
NM_207195	3031	2814.29	28.0745	0.713109
NM_207196	3103	2886.29	0.920943	0.0228089
NM_207197	3106	2889.29	0.249927	0.00618349
NR_048577	3245	3028.29	132.65	3.13127
NR_048578	3248	3031.29	38.3824	0.905143
NR_048579	3173	2956.29	4.36052	0.10544
NM_003183	3678	3461.29	573.963	11.8538
NM_001190956	1571	1354.29	0	0
NM_014237	2524	2307.29	6	0.185892
NM_033274	6654	6437.29	1422	15.791
NR_036636	2965	2748.29	90	2.34095
NM_001278113	2739	2522.29	0	0
NM_001278114	2607	2390.29	1	0.0299062
NM_001464	2796	2579.29	0	0
NM_003814	2917	2700.29	1	0.0264729
NR_037933	3161	2944.29	17	0.412744
NM_003813	2789	2572.29	7	0.194532
NR_003951	2174	1957.29	0	0
NM_004194	3005	2788.29	1.63273	0.0418589
NM_016351	9351	9134.29	312.838	2.44826
NM_021721	2897	2680.29	32.4998	0.866785
NM_021722	9438	9221.29	83.2773	0.645576
NM_021723	9459	9242.29	24.7523	0.191447
NM_003812	6350	6133.29	1	0.0116552
NM_014265	3345	3128.29	0	0
NM_021777	2233	2016.29	0	0
NM_001130703	3369	3152.29	0	0
NM_001130704	3344	3127.29	0	0
NM_001130705	3263	3046.29	0	0
NM_001278125	3511	3294.29	0	0
NM_001278126	3504	3287.29	0	0
NM_001278127	3074	2857.29	0	0
NM_014269	3450	3233.29	0	0
NM_021794	3117	2900.29	0	0
NM_145004	2852	2635.29	0	0
NM_001282447	3681	3464.29	0	0
NM_025220	3684	3467.29	0	0
NM_153202	3606	3389.29	4.06759	0.0857908
NR_001569	2550	2333.29	0	0
NR_024106	2645	2428.29	0	0
NR_024107	2796	2579.29	0	0
NR_073423	2893	2676.29	0	0
NR_001448	1830	1613.29	0	0
NR_002224	1968	1751.29	0	0
NM_003817	3521	3304.29	0	0
NM_001109	3426	3209.29	1988.47	44.2918
NM_001164489	3259	3042.29	51.5697	1.21173
NM_001164490	3153	2936.29	43.9575	1.07015
NM_003816	4223	4006.29	608.347	10.8548
NR_027638	4081	3864.29	14.8861	0.275375
NR_027639	4036	3819.29	0	0
NR_027878	4117	3900.29	17.7666	0.325627
NM_001145271	2563	2346.29	0	0
NM_001145272	2354	2137.29	0	0
NM_014479	2473	2256.29	2	0.0633647
NM_006988	4776	4559.29	0	0
NM_001282352	2585	2368.29	0.38455	0.0116073
NM_030957	4396	4179.29	4.61545	0.0789448
NM_030955	5079	4862.29	38	0.558669
NM_139025	5076	4859.29	0	0
NM_139026	4815	4598.29	43.0392	0.669083
NM_139027	4908	4691.29	2.05038e-08	3.12431e-10
NR_024514	3114	2897.29	8.96079	0.221089
NM_080722	5383	5166.29	0.865979	0.0119823
NM_139155	5392	5175.29	0.134021	0.00185118
NM_139055	5801	5584.29	0	0
NM_139056	5099	4882.29	8	0.117133
NM_139057	6456	6239.29	11.2972	0.129433
NM_199355	6038	5821.29	2	0.0245597
NM_133638	5214	4997.29	0	0
NM_014244	6879	6662.29	0	0
NM_021599	2172	1955.29	10.0115	0.366017
NM_025003	5858	5641.29	1	0.0126717
NM_014243	5947	5730.29	0	0
NM_005099	4457	4240.29	25.7081	0.433397
NM_007038	9788	9571.29	0	0
NM_197941	7393	7176.29	32	0.318759
NM_014272	5615	5398.29	29	0.38402
NR_045529	5108	4891.29	0.5	0.00730733
NR_045529_1	5108	4891.29	0.5	0.00730733
NM_007037	3788	3571.29	0	0
NM_182920	7437	7220.29	0	0
NR_038264	2353	2136.29	0	0
NM_001040272	7967	7750.29	1	0.00922347
NM_052866	2005	1788.29	0	0
NM_001145320	4193	3976.29	14.483	0.260371
NM_014694	3851	3634.29	1.86405	0.0366649
NM_207517	7460	7243.29	0	0
NM_001288607	4262	4045.29	4	0.0706842
NM_001288608	4448	4231.29	0	0
NM_019032	4379	4162.29	0	0
NM_025008	3072	2855.29	0	0
NR_104133	1161	944.29	28.6229	2.16681
NM_213604	2982	2765.29	18.2873	0.472739
