target_id	length	eff_length	est_counts	tpm
NM_005502	10627	9735.74	8	0.0475801
NM_080282	6456	5167.76	68.1147	0.763207
NR_002451	2020	1551.39	80.4919	3.00424
NM_015657	8210	7094.33	30	0.244858
NM_173076	9225	8059.97	0	0
NR_103740	9305	8124.9	0	0
NM_152701	17309	15084.9	9.03603	0.0346849
NR_003574	4313	4122.66	0	0
NM_001606	8279	9666.04	7.30398	0.0437537
NM_212533	8271	9649.46	50.696	0.304211
NM_001089	6748	7483.18	145	1.12198
NM_000350	7450	7259.66	0	0
NM_018672	9374	7260.56	253.104	2.01852
NM_172232	8302	6313.45	1619.05	14.849
NM_080284	5421	4386.84	559	7.37844
NM_019112	6943	8120.35	686	4.89163
NM_001288985	6129	5230.56	1.01643	0.0112521
NM_001288986	5953	5762.66	0	0
NM_007168	5848	5657.66	0	0
NM_080283	6426	5434.1	55.8322	0.594923
NM_000927	4841	4178.55	44.253	0.613226
NM_012089	3982	3517.88	587	9.66187
NM_003742	4900	4709.66	0	0
NM_000443	4092	3561.94	62.9287	1.02298
NM_018849	4113	3580.45	73.4025	1.18707
NM_018850	3951	3442.9	120.416	2.02518
NM_001163941	5526	4647.4	0	0
NM_001163942	2372	1823.65	15.5909	0.495033
NM_001163993	1849	1658.66	0	0
NM_178559	4500	3722.24	12.2054	0.189869
NM_005689	3143	3213.9	873	15.7284
NM_001271696	2650	2100.9	738.689	20.3592
NM_001271697	2530	1987.93	3.3939e-06	9.8856e-08
NM_001271698	2572	2040.71	0	0
NM_001271699	2533	1991.92	0.199154	0.00578925
NM_004299	2653	2104.9	585.112	16.0958
NM_001282291	4860	5099.9	0	0
NM_001282292	4734	4961.97	0	0
NM_001282293	4496	4796.71	14.7041	0.1775
NM_007188	4809	5183.62	279.296	3.11986
NM_001243013	3466	3700.81	28	0.438092
NM_001243014	2568	2377.66	0	0
NM_019624	3526	3688.32	0	0
NM_019625	3655	3818.21	0	0
NM_203444	2761	2570.66	0	0
NM_004996	6688	6944.51	1759	14.6666
NM_001198934	5153	5579.59	159.542	1.65568
NM_033450	5213	5541.04	107.458	1.12292
NM_032583	4701	4510.66	0	0
NM_033151	4987	4796.66	0	0
NM_145186	4587	4396.66	0	0
NM_033226	5293	5102.66	0	0
NR_003087	2949	2245.79	3.0098	0.0776018
NR_003088	937	746.657	0	0
NM_000392	5571	4921.26	23	0.270617
NM_001144070	2010	1819.66	0	0
NM_003786	5291	5464.01	3	0.0317917
NM_001105515	3188	2673.44	24.8773	0.538813
NM_005845	5968	5092.6	774.99	8.81173
NM_001023587	2098	1756.82	20.5084	0.67594
NM_005688	5968	5760	66.4916	0.668418
NR_046570	594	403.657	0	0
NM_001079528	843	652.657	0	0
NM_001171	5242	5630.63	2	0.0205673
NR_003569	2849	2658.66	0	0
NR_023387	831	640.657	0	0
NM_000352	5046	4855.66	0	0
NM_001287174	5049	4858.66	0	0
NM_005691	4795	4604.66	0	0
NM_020297	8449	6858.35	396.998	3.35176
NM_000033	3789	4290.43	142	1.91642
NM_005164	5466	4221.43	80	1.09732
NM_001122674	1092	708.339	6.46391	0.528395
NM_002858	3741	2875.73	595.595	11.9924
NM_005050	3282	3057.09	382.933	7.25303
NR_003256	3154	2935.02	143.067	2.82249
NM_001040876	4316	3363.7	126.482	2.17728
NM_002940	4319	3366.57	3084.52	53.0522
NM_001025091	3589	3474.72	2964.32	49.398
NM_001090_1	3475	3357.99	40.6809	0.70148
NM_005692	2518	2261.06	366.127	9.37613
NM_007189	4821	4547.93	1109.15	14.1215
NM_018358	2697	2661.05	918	19.9753
NM_004915	3120	3049.23	147.466	2.80032
NM_016818	3084	3015.29	32.6391	0.626778
NM_207174	3085	2953.23	0	0
NM_207627	3244	3094.36	0	0
NM_207628	3162	3010.96	0	0
NM_207629	3048	2945.65	89.8946	1.76708
NM_001257386	4401	3491.68	4	0.066333
NM_004827	4556	3717.74	0	0
NM_001142505	3736	3799.73	1	0.0152388
NM_022169	3960	4042.47	0	0
NM_022436	2865	2569.68	1	0.0225333
NM_022437	2790	2599.66	0	0
NM_032604	1571	1365.92	2	0.0847832
NM_001272069	2931	2234.37	57.04	1.47819
NM_018394	2879	2191.82	564.142	14.9035
NR_073570	2695	2020.16	53.0823	1.52149
NR_073571	2583	1916.8	87.7362	2.65037
NM_001145364	1423	1254.97	30.3646	1.401
NM_148912	1592	1443.94	135.831	5.44694
NM_148913	1571	1382.72	0	0
NR_026910	1587	1404.54	0	0
NR_026912	1763	1628.88	46.1954	1.64215
NM_001042472	2248	2226.71	1024.76	26.6478
NM_015600	1849	1709.99	19.2411	0.651537
NM_001206673	1833	1407.23	0	0
NM_181814	1602	1197.79	6	0.290051
NM_032859	5427	4031.96	488	7.00823
NM_015407	1233	1053.69	155.62	8.55182
NR_037192	2004	1905.07	13.1079	0.398406
NM_001146314	2368	2320.4	1152.1	28.7497
NM_001254753	2129	2031.32	478.2	13.6312
NM_032750	2562	2518.89	304.698	7.00429
NM_198147	3480	3492.63	160.814	2.6661
NM_001177515	2271	2173.77	13.5114	0.359907
NM_021160	2144	2025.59	348.719	9.96845
NR_033488_2	2395	2297.45	0	0
NR_033489_1	2020	1901.6	42.7699	1.30233
NM_080622	1901	2039.86	73	2.07217
NM_001130111	1688	1794.7	1237.55	39.928
NM_031213	1841	1988.13	4.44558	0.129476
NM_001025780	3229	2647.62	553.319	12.1011
NM_016014	1738	1501.13	9.16733	0.353613
NM_021214	2485	2206.9	99	2.59751
NM_007011	9258	8671.24	0	0
NM_152924	8860	8358.32	1023.11	7.08771
NM_138340	2189	1656.11	589	20.5935
NM_022060	2634	2482	782	18.2435
NM_016006	5478	4293.87	249	3.3578
NM_020676	2518	2288.32	257	6.50309
NM_024527	2215	2411.99	255	6.12166
NM_001012750	3769	2895.71	0	0
NM_001012751	3682	2803.73	724.541	14.9635
NM_001012752	3754	2880.3	76.1465	1.53079
NM_001178116	3814	2937.94	12.3514	0.243432
NM_001178119	3766	2914.46	0	0
NM_001178120	3679	2800.36	0	0
NM_001178121	3664	2784.96	514.774	10.7029
NM_001178122	3592	2725.47	9.57631	0.203452
NM_001178123	3505	2633.42	0	0
NM_001178124	3490	2618.01	737.395	16.3092
NM_001178125	3313	2491.42	0	0
NM_005470	3850	3000.98	0	0
NM_001282925	6764	5822.2	0	0
NM_001282926	6746	5803.57	14.1739	0.141416
NM_001282927	6239	5175.63	327.214	3.66078
NM_001282932	6760	5736.42	47.8392	0.482889
NM_005759	6650	5670.3	864.838	8.83147
NM_001135186	2216	2278.28	38.2011	0.970899
NM_016428	2234	2302.19	1895.47	47.6738
NM_015429	4598	3796.09	8	0.122027
NM_005157	5513	5980.45	832.404	8.05943
NM_007313	6006	6448.74	559.596	5.02463
NM_001136000	11756	10508.7	0.133071	0.000733224
NM_001136001	2265	2074.66	0	0
NM_001168236	12289	11195	0	0
NM_001168237	12043	10939.2	0	0
NM_001168238	11980	10875.5	0	0
NM_001168239	11693	10446.1	181.092	1.00381
NM_005158	12065	10828.3	113.345	0.606105
NM_007314	12352	11258.7	0	0
NM_001003407	7734	7079.17	0.287501	0.00235159
NM_001003408	7818	7150.27	0	0
NM_002313	7711	7055.45	15.9718	0.131079
NM_006720	6964	6246.16	643.981	5.96986
NM_001130083	3886	3979.71	0	0
NM_001130084	3784	3881.01	0	0
NM_001130085	3667	3744.01	0	0
NM_001130086	3628	3797.26	0	0
NM_001130087	3544	3704.38	4.48591e-06	7.01196e-08
NM_001130088	2702	2511.66	0	0
NM_001286688	3148	3129.45	0	0
NM_032432	3514	3660.98	6	0.0948982
NM_014945	4460	4324.3	15	0.200854
NM_020469	1704	1513.66	0	0
NM_001092	5188	5424.35	470.698	5.02457
NM_001159746	5729	6073.89	125.357	1.19505
NM_001256847	3720	3894.55	969.296	14.4113
NM_001282149	4900	5137.9	189.402	2.13454
NM_021962	5514	5875.43	268.247	2.64363
NM_139166	2879	2262.34	3.21504	0.0822875
NM_021243	970	565.157	1584	162.29
NM_013375	2388	2088.1	1307	36.2433
NM_032548	2112	2130.1	0	0
NM_172027	2101	2117.89	233.888	6.39452
NR_033429	2066	2078.44	53.112	1.47965
NM_145804	5028	5523.94	305	3.19709
NR_110249	1871	1680.66	0	0
NR_110250	1921	1730.66	0	0
NM_001130410	1665	1522.6	40.6599	1.54627
NM_001607	1944	1823.47	843.899	26.7976
NR_024024	2069	1971.58	150.441	4.4183
NM_006111	2059	1708.39	2104	71.312
NM_198834	10114	9581.11	13.1585	0.0795236
NM_198836	9681	9085.89	489.529	3.11971
NM_198837	9751	9075.64	0	0
NM_198838	9862	9170.06	0	0
NM_198839	10788	10246.1	80.5408	0.455155
NM_001093	9374	9846.15	43.8935	0.25813
NM_001136538	4232	4154.54	74.2408	1.03472
NM_025247	4139	4055.77	410.759	5.86432
NM_032169	3681	3198.41	602.843	10.9137
NM_014384	2326	2030.2	242	6.90209
NM_014049	2700	2554.25	899.532	20.3919
NR_033426	2876	2759.91	28.4675	0.597253
NM_001608	2615	2069.84	1	0.0279749
NM_000016	2747	2192.85	2808.43	74.1581
NM_001127328	2759	2201.17	47.6377	1.25315
NM_001286042	2659	2111.8	150.857	4.13634
NM_001286043	2846	2276.98	8.31915	0.211555
NM_001286044	2477	1954.25	5.75246	0.170442
NM_000017	2042	2090.07	696	19.282
NM_001609	6066	4970.57	697.387	8.12404
NM_000018	2417	2357.55	2771.19	68.0629
NM_001033859	2351	2278.69	103.503	2.63009
NM_001270447	2353	2256.11	2507.74	64.3616
NM_001270448	2492	2454.89	76.5277	1.80505
NM_001135	8668	8477.66	0	0
NM_013227	8965	8774.66	0	0
NM_014716	2633	2685.24	4764	102.729
NM_012287	7295	5882.82	1478.78	14.5553
NM_030649	3884	4414.04	724	9.49745
NM_000019	2259	1687.98	1247	42.7762
NM_005891	1676	1270.88	2602.06	118.554
NM_022735	3690	3027.55	1246	23.8304
NM_001135704	2155	2175.59	6.60028	0.175667
NM_001135705	1992	1998.91	161.346	4.67378
NM_001135706	2030	2039.35	87.5822	2.48673
NM_001135707	1625	1504.69	43.5303	1.67513
NM_024722	2146	2164.2	6.89576	0.184497
NM_001042473	3985	3162.31	506.881	9.28123
NM_001271512	4299	3560.21	43.6011	0.70913
NM_145698	4110	3318.48	1.05786	0.0184583
NR_024150	3864	3061.9	139.744	2.6427
NR_073195	3854	3050.61	29.906	0.567644
NR_073196	3974	3280.47	38.1859	0.674018
NR_073197	4178	3467.91	0	0
NM_032360	1741	1575.77	1631	59.9328
NM_001039844	3495	2819.69	63.4433	1.30283
NM_001127219	2002	1840.58	19.2653	0.606073
NM_032592	2298	2210	89.7347	2.3511
NM_001031854	1945	1638.06	2	0.0706977
NM_001082486	2191	2250.33	768.717	19.7799
NM_001082487	2143	2131.83	0	0
NM_022914	2182	2244.79	27.283	0.703754
NM_000789	5094	4903.66	0	0
NM_001178057	3266	3388.2	1	0.0170897
NM_152830	3389	3438.26	0	0
NM_021804	3632	2933.7	1	0.0197373
NM_133492	1213	1022.66	0	0
NM_001010887	2977	2562.57	48	1.0846
NM_018367	4512	3520.72	198.159	3.25902
NM_000665	2329	2518.55	40.8143	0.938351
NM_001282449	2116	2249.51	28.2168	0.726313
NM_015831	3082	3453.87	201.969	3.38597
NM_001164814	5023	5113.71	642.727	7.27772
NM_001164815	4942	5034.16	500.073	5.7519
NM_001164816	2581	2589.68	1511.83	33.8034
NM_001164817	2643	2647.44	498.393	10.9006
NM_014977	5062	5167.57	0.0598288	0.00067039
NM_001122951	1367	1136.58	3.76333	0.191725
NM_002036	2133	1941.39	7.23667	0.21584
NM_001296	3085	2793.8	12.4142	0.257293
NM_020311	2225	1906.6	523	15.8835
NM_016557	2465	1801.4	0	0
NM_178445	2630	1907.38	13	0.394649
NM_001096	4478	4346.22	3939.86	52.4895
NM_198830	4448	4316.88	631.143	8.46568
NM_138326	1375	1053.04	1	0.054987
NM_020186	2182	1781.96	363	11.7954
NM_001278352	3745	3344.27	0	0
NM_002197	3673	3276.01	390	6.89324
NM_001098	2866	2806.6	3692.18	76.1738
NM_001037161	1728	1644.18	55.7842	1.96457
NM_015547	2140	2100.33	20	0.551374
NM_147161	3306	3312.53	0	0
NM_130767	2114	1923.66	0	0
NM_001160094	4518	3718.24	41.6243	0.648208
NM_018473	4229	3474.95	946.256	15.7675
NM_006821	1904	1819.21	312.516	9.94705
NR_046028	1708	1399.04	62.7001	2.59503
NM_152331	1757	1630.84	68	2.41436
NM_001037162	1129	735.98	3	0.236026
NM_007274	1930	1956.58	415.274	12.2897
NM_181864	1750	1595.43	0	0
NM_181865	1555	1372.21	0	0
NM_181866	1539	1378.96	869.724	36.5202
NM_005469	1296	1099.92	477.223	25.1227
NM_001033583	1825	1443.11	215.512	8.64721
NM_001037171	1852	1460.57	845.488	33.519
NM_001185039	7883	7108.97	21.2812	0.173338
NM_004035	7709	6874.69	551.984	4.64919
NM_007292	7709	6854.95	136.654	1.15431
NM_003500	2434	2243.66	0	0
NM_001101667	2931	2810.95	29.6459	0.610682
NM_003501	2999	2894.14	477.354	9.55047
NM_001142807	2498	2408.09	9	0.216408
NM_001040649	783	483.739	1.81166	0.216856
NM_004300	1676	1227.76	1860.67	87.7529
NM_007099	1676	1213.49	138.867	6.62628
NR_024080	1705	1248.9	243.648	11.2964
NM_001131064	855	631.994	1.39345	0.127669
NM_001610	2328	2259.48	197.607	5.06404
NM_001111034	1733	1605.03	266.045	9.5979
NM_001111035	1756	1646.02	575.063	20.2295
NM_001111036	1683	1559.01	375.16	13.9339
NM_001611	1599	1439.13	510.732	20.5493
NM_016361	1933	1761.69	283	9.30167
NM_001099	3344	2740.77	28.1965	0.5957
NM_001134194	1952	1555.1	8.94459	0.333048
NM_001292037	3245	2651.75	0	0
NM_033068	1472	1461.33	4	0.158495
NM_001097	1495	1304.66	0	0
NM_032489	2011	1822.16	23	0.730879
NM_052957	3303	2926.24	82	1.62259
NM_001612	1300	917.254	0	0
NM_020069	1243	859.878	0	0
NM_020107	1135	765.126	0	0
NM_020108	1090	722.53	4	0.320559
NM_001199377	3093	3024.05	12.9754	0.248448
NM_015162	3105	3039.92	0.0246362	0.000469262
NM_001289177	2914	2483.42	0	0
NM_001289178	2860	2427.69	0	0
NM_001289179	2821	2382.38	0	0
NM_001289180	2624	2213.03	6	0.156989
NM_030924	2905	2473.18	0	0
NM_001288968	2445	2313.83	13.713	0.343168
NM_001288969	2331	2146.35	0	0
NM_001288970	2241	2043.28	0	0
NM_001288971	2045	1872.46	78.8715	2.439
NM_001288972	2287	2093.9	0	0
NM_025149	2370	2231.54	232.326	6.02832
NR_110232	1003	727.776	25.09	1.99621
NM_001127214	3703	3991.37	358.523	5.20115
NM_001243279	3876	4203.43	301.477	4.15292
NM_001284316	3013	3140.94	0	0
NM_174917	3872	4200.43	6.58699e-07	9.08024e-09
NR_045667	2621	2430.66	0	0
NR_104293	3929	4261.73	1.45469e-05	1.97647e-07
NM_001286708	3884	3390.28	1231.35	21.0306
NM_001286710	4046	3554.4	72.6072	1.18282
NM_001286711	3881	3429.87	600.944	10.1452
NM_001286712	4229	3714.17	10.3395	0.161191
NM_001995	3983	3527.65	26.7568	0.439191
NM_004457	4486	3574.95	362.071	5.86447
NM_203372	4379	3464.14	742.929	12.4181
NM_004458	5148	4053.41	2359.66	33.708
NM_022977	5460	4310.34	208.343	2.79881
NM_016234	3479	2946.82	589.278	11.579
NM_203379	3340	2771.8	778.299	16.2588
NM_203380	3506	2951.52	16.4232	0.322193
NM_001009185	6663	5642.13	0	0
NM_001205247	6558	5510.47	0	0
NM_001205248	6650	5629.62	0	0
NM_001205250	6660	5630.58	0	0
NM_001205251	6425	5373.7	9.74182	0.104971
NM_015256	6663	5641.33	0	0
NM_052956	2176	1896.64	6	0.183177
NM_001010845	3089	2724.33	3	0.0637626
NM_001105069	2531	2340.66	0	0
NM_182617	2566	2375.66	0	0
NM_005622	2258	1758.78	630.424	20.7551
NM_202000	1694	1275.02	39.678	1.80192
NM_001080454	1868	1566.66	4	0.14784
NM_017888	2544	2353.66	0	0
NM_001252675	3801	3773.39	4.44127e-06	6.81522e-08
NM_001252676	3634	3514.43	481.92	7.94007
NM_001252677	2563	2459.7	0	0
NM_032501	3807	3779.64	684.08	10.48
NM_001076552	3143	2906.72	0	0
NM_001242393	2980	2702.54	34.6053	0.741439
NM_018677	3104	2909.79	140.395	2.79378
NM_024560	3158	2628.72	2.0318	0.0447549
NM_001100	1617	1515.67	4.00026	0.152823
NM_001141945	1883	1725.55	228.447	7.66589
NM_001613	1524	1249.69	292.553	13.5552
NM_001101	1937	1759.7	338331	11132.9
NM_001017992	2919	2254.95	1	0.0256783
NM_005159	3818	3627.66	0	0
NM_001199954	2230	2132.98	442.038	11.9999
NM_001614	2111	1960.25	98380.6	2906.05
NR_037688	1962	1823.96	147.501	4.68258
NR_024438	2108	1739.93	1.00001	0.0332794
NM_001199893	1327	1136.66	0	0
NM_001615	1456	1265.66	0	0
NM_001024675	2153	2342.58	21	0.519074
NM_004301	1983	1475.36	689.4	27.057
NM_177989	1839	1316.79	569.286	25.0333
NM_178042	2031	1540.74	19.3138	0.725841
NM_016188	1656	1465.66	0	0
NM_006687	1653	1462.66	0	0
NM_006686	1532	1341.66	0	0
NM_030812	1986	1795.66	0	0
NM_178525	1559	1368.66	0	0
NM_001102	3850	3890.59	1919.84	28.5728
NM_001130004	3916	3955.55	9.47268	0.138666
NM_001130005	3835	3862.56	0	0
NR_073422	724	533.657	0	0
NM_001103	5038	4650.48	0.0146279	0.000182133
NM_001278343	5038	4633.01	0.985372	0.0123152
NM_001278344	5235	4791.68	0	0
NM_001104	3064	2873.66	0	0
NM_001258371	3212	3021.66	0	0
NR_047663	3064	2873.66	0	0
NM_004924	4079	4329.65	4823.39	64.5066
NM_018477	2566	1957.06	666.743	19.7269
NM_005736	2998	2860.12	1906	38.5872
NM_005735	2383	2353.72	1510	37.1472
NM_001005386	4062	3205.02	27.5832	0.498333
NM_005722	4047	3194.54	8642.42	156.65
NM_001277140	5616	4252.71	763.428	10.3946
NM_005721	5825	4525.38	8719.3	111.566
NR_102318	5700	4421.8	12.2753	0.160745
NM_001040135	2132	1767.94	33.9027	1.11038
NM_020445	2342	2005.77	235.907	6.81026
NR_073000	2286	1952.38	61.4124	1.82136
NR_073001	2217	1881.95	0	0
NR_027714	1463	1272.66	0	0
NR_045000	1770	1579.66	0	0
NM_001164458	1406	1076.46	40.7783	2.19349
NM_001164459	1344	964.583	0	0
NM_024855	2604	2388.92	226	5.47786
NM_022496	2590	2019.53	49.121	1.40839
NR_048568	2041	1450.72	265.284	10.5884
NR_048569	1913	1308.85	284.655	12.5931
NM_022899	3753	3187.25	964	17.5132
NM_138289	1567	1376.66	0	0
NM_080431	1547	1356.66	0	0
NM_032487	2128	1824.53	6	0.190417
NM_001105	3170	2669.65	0	0
NM_001111067	2989	2508.05	10	0.230871
NM_004302	4689	4587.68	25	0.315538
NM_020327	4641	4502.26	0	0
NM_020328	4812	4711.49	0	0
NM_001111031	8886	7014.21	0	0
NM_001111032	8761	6847.38	0	0
NM_001111033	8530	6628.76	7	0.0611462
NM_145259	9001	7184.13	0	0
NM_001278579	5489	4413.75	0	0
NM_001278580	5292	4201.13	0	0
NM_001616	5378	4192.92	12.0544	0.166469
NM_001106	11498	10397.7	127.162	0.708148
NR_028389	2642	2263.6	9.28754	0.237578
NM_000020	4388	4473.71	0	0
NM_001077401	4251	4364.14	15.0278	0.199389
NM_000666	1803	1700.76	443.714	15.1065
NM_001198895	1798	1696.01	18.9074	0.645515
NM_001198896	1587	1422.29	0	0
NM_001198897	1608	1487.07	5.65109	0.220042
NM_001198898	1698	1540.71	0	0
NM_080658	1425	1304.15	84	3.72954
NM_001107	732	361.777	194.419	31.1173
NM_203488	811	431.065	17.5809	2.36158
NM_138448	1347	975.914	98	5.81459
NM_000022	1657	1473.07	1640	64.465
NM_001159285	2030	1839.66	0	0
NM_001159295	2127	1936.66	0	0
NM_139243	2141	1950.66	0	0
NM_001145400	2183	1992.66	0	0
NM_139174	2429	2667.13	2	0.04342
NM_001012969	2060	1628.15	91.7024	3.26129
NM_001159280	4614	3924.4	167.085	2.46529
NM_001110	5159	4194.77	1828	25.2332
NM_002390	4527	4884.66	10	0.118541
NM_001288973	8153	7575.55	3.786	0.0289382
NM_001288974	3542	3351.66	0	0
NM_001288975	3536	3345.66	0	0
NM_003474	8162	7582.45	1.214	0.0092707
NM_021641	3545	3354.66	0	0
NM_001261464	2989	3088.34	42.2781	0.792673
NM_001261465	2961	3059.14	19.1793	0.363026
NM_001261466	2351	2309.42	13.4532	0.337308
NM_003815	2959	3055.78	6.48396	0.122864
NM_207191	2889	2967.84	206.322	4.0254
NM_207194	3034	3150.26	170.654	3.1367
NM_207195	3031	3153.42	16.1981	0.297432
NM_207196	3103	3244.4	77.0384	1.37492
NM_207197	3106	3247.96	0	0
NR_048577	3245	3413.02	120.469	2.0438
NR_048578	3248	3416.59	0.118614	0.00201023
NR_048579	3173	3322.05	9.8062	0.170923
NM_003183	3678	3065.05	583.053	11.0148
NM_001190956	1571	1380.66	0	0
NM_014237	2524	1819.32	11	0.350097
NM_033274	6654	6782.59	188	1.60497
NR_036636	2965	2472.96	53	1.24097
NM_001278113	2739	2033.85	0	0
NM_001278114	2607	1898.62	1	0.0304976
NM_001464	2796	2075.83	0	0
NM_003814	2917	2303.52	1	0.0251369
NR_037933	3161	2584.33	12	0.268867
NM_003813	2789	2249.84	5	0.128683
NR_003951	2174	1983.66	0	0
NM_004194	3005	2575.12	0	0
NM_016351	9351	7896.02	375.207	2.75149
NM_021721	2897	2483.76	14.7472	0.3438
NM_021722	9438	7958.94	42.0456	0.305893
NM_021723	9459	8042.95	0	0
NM_003812	6350	5552.47	1	0.0104284
NM_014265	3345	2645.09	2	0.0437818
NM_021777	2233	2042.66	0	0
NM_001130703	3369	3178.66	0	0
NM_001130704	3344	3153.66	0	0
NM_001130705	3263	3072.66	0	0
NM_001278125	3511	3320.66	0	0
NM_001278126	3504	3313.66	0	0
NM_001278127	3074	2883.66	0	0
NM_014269	3450	3259.66	0	0
NM_021794	3117	2926.66	0	0
NM_145004	2852	2255.63	5	0.128353
NM_001282447	3681	4038.84	0	0
NM_025220	3684	4043.13	0	0
NM_153202	3606	3947.79	5.15419	0.0755979
NR_001569	2550	2359.66	0	0
NR_024106	2645	2454.66	0	0
NR_024107	2796	2605.66	0	0
NR_073423	2893	2702.66	0	0
NR_001448	1830	1639.66	0	0
NR_002224	1968	1777.66	0	0
NM_003817	3521	3330.66	0	0
NM_001109	3426	3803.12	3450.48	52.5343
NM_001164489	3259	3596.5	77.316	1.24478
NM_001164490	3153	3468.99	125.208	2.08994
NM_003816	4223	3292.63	1087.13	19.118
NR_027638	4081	3169.43	12.8678	0.235087
NR_027639	4036	3164.14	0	0
NR_027878	4117	3229.5	0	0
NM_001145271	2563	1973.54	0	0
NM_001145272	2354	1783.38	3	0.0974053
NM_014479	2473	1897.23	0	0
NM_006988	4776	4585.66	0	0
NM_001282352	2585	2394.66	0	0
NM_030957	4396	5057.06	5	0.0572501
NM_030955	5079	4939.98	65	0.761891
NM_139025	5076	5775.3	21.4346	0.214904
NM_139026	4815	5423.34	20.6993	0.221001
NM_139027	4908	5551.27	0	0
NR_024514	3114	3297.98	1.86612	0.032764
NM_080722	5383	5918.62	2.41782	0.0236542
NM_139155	5392	5925.26	0.582179	0.00568923
NM_139055	5801	5610.66	0	0
NM_139056	5099	5076.08	9	0.102664
NM_139057	6456	6852.63	9.18275	0.0775925
NM_199355	6038	5706.24	3	0.0304422
NM_133638	5214	5023.66	0	0
NM_014244	6879	6688.66	0	0
NM_021599	2172	2289.43	5.03587	0.127365
NM_025003	5858	5667.66	0	0
NM_014243	5947	5756.66	0	0
NM_005099	4457	4668.08	16.4232	0.203716
NM_007038	9788	9597.66	0	0
NM_197941	7393	6339.44	23	0.210078
NM_014272	5615	6574.54	71	0.625312
NR_045529	5108	5729.06	0.605986	0.00612468
NR_045529_1	5108	5731.4	0.394014	0.00398066
NM_007037	3788	3597.66	0	0
NM_182920	7437	7246.66	0	0
NR_038264	2353	2162.66	0	0
NM_001040272	7967	7776.66	0	0
NM_052866	2005	1720.32	1	0.0336586
NM_001145320	4193	4724.66	18.1237	0.222116
NM_014694	3851	4221.78	0	0
NM_207517	7460	7269.66	0	0
NM_001288607	4262	4716.16	2.56212	0.0314569
NM_001288608	4448	4805.27	0	0
NM_019032	4379	4866.83	0	0
NM_025008	3072	3397.73	1.43788	0.0245041
NR_104133	1161	865.574	17.5601	1.1747
NM_213604	2982	3166.96	29.1289	0.532582
NM_001284308	2304	2428.88	0	0
NM_001284309	2244	2367.58	745.253	18.2265
NM_001284310	2219	2322.56	48.7173	1.21456
NM_001284311	2072	2156.42	0	0
NM_006869	2477	2702.86	266.029	5.69914
