target_id	length	eff_length	est_counts	tpm
NM_012089	3982	3785.89	1000	21.2553
NM_003742	4900	4703.89	0	0
NM_000443	4092	3895.89	99.1909	2.04881
NM_018849	4113	3916.89	87.0289	1.78796
NM_018850	3951	3754.89	69.6804	1.49331
NM_001163941	5526	5329.89	0	0
NM_001163942	2372	2175.89	8.29635	0.306821
NM_001163993	1849	1652.89	0	0
NM_178559	4500	4303.89	5.03442	0.0941292
NM_005689	3143	2946.89	760	20.7532
NM_001271696	2650	2453.89	463.207	15.1899
NM_001271697	2530	2333.89	0	0
NM_001271698	2572	2375.89	58.4083	1.97826
NM_001271699	2533	2336.89	0	0
NM_004299	2653	2456.89	590.385	19.3368
NM_001282291	4860	4663.89	39.8682	0.687883
NM_001282292	4734	4537.89	0	0
NM_001282293	4496	4299.89	6.53045	0.122214
NM_007188	4809	4612.89	428.601	7.47681
NM_001243013	3466	3269.89	1.26344e-08	3.10927e-10
NM_001243014	2568	2371.89	0	0
NM_019624	3526	3329.89	51.7958	1.2517
NM_019625	3655	3458.89	0	0
NM_203444	2761	2564.89	2.20415	0.0691526
NM_004996	6688	6491.89	2489	30.8525
NM_001198934	5153	4956.89	417.98	6.78551
NM_033450	5213	5016.89	131.02	2.10154
NM_032583	4701	4504.89	0	0
NM_033151	4987	4790.89	0	0
NM_145186	4587	4390.89	0	0
NM_033226	5293	5096.89	0	0
NR_003087	2949	2752.89	3.01551	0.0881471
NR_003088	937	740.894	0	0
NM_000392	5571	5374.89	18	0.269488
NM_001144070	2010	1813.89	0	0
NM_003786	5291	5094.89	0	0
NM_001105515	3188	2991.89	24.2195	0.651412
NM_005845	5968	5771.89	935.152	13.0377
NM_001023587	2098	1901.89	41.1305	1.74026
NM_005688	5968	5771.89	139.869	1.95003
NR_046570	594	397.894	0	0
NM_001079528	843	646.894	0	0
NM_001171	5242	5045.89	1	0.0159477
NR_003569	2849	2652.89	0	0
NR_023387	831	634.894	0	0
NM_000352	5046	4849.89	0	0
NM_001287174	5049	4852.89	0	0
NM_005691	4795	4598.89	0	0
NM_020297	8449	8252.89	286.828	2.79673
NM_000033	3789	3592.89	128	2.86683
NM_005164	5466	5269.89	131	2.00035
NM_001122674	1092	895.894	2.17847	0.195673
NM_002858	3741	3544.89	814.849	18.4974
NM_005050	3282	3085.89	403.605	10.5248
NR_003256	3154	2957.89	81.3947	2.21437
NM_001040876	4316	4119.89	391.503	7.64691
NM_002940	4319	4122.89	4304.5	84.0149
NM_001025091	3589	3392.89	2616	62.0446
NM_001090_1	3475	3278.89	0	0
NM_005692	2518	2321.89	924.453	32.039
NM_007189	4821	4624.89	1216.77	21.171
NM_018358	2697	2500.89	915	29.4416
NM_004915	3120	2923.89	147.508	4.05967
NM_016818	3084	2887.89	165.995	4.6254
NM_207174	3085	2888.89	2.35146e-05	6.55e-07
NM_207627	3244	3047.89	0	0
NM_207628	3162	2965.89	0	0
NM_207629	3048	2851.89	39.4971	1.11447
NM_001257386	4401	4204.89	0	0
NM_004827	4556	4359.89	11	0.203027
NM_001142505	3736	3539.89	1	0.0227324
NM_022169	3960	3763.89	0	0
NM_022436	2865	2668.89	1	0.0301512
NM_022437	2790	2593.89	0	0
NM_032604	1571	1374.89	2	0.117057
NM_001272069	2931	2734.89	66.2982	1.95073
NM_018394	2879	2682.89	840.43	25.2078
NR_073570	2695	2498.89	0	0
NR_073571	2583	2386.89	12.272	0.413732
NM_001145364	1423	1226.89	10.281	0.674317
NM_148912	1592	1395.89	123.243	7.10469
NM_148913	1571	1374.89	0	0
NR_026910	1587	1390.89	0	0
NR_026912	1763	1566.89	11.5649	0.593935
NM_001042472	2248	2051.89	717.708	28.1468
NM_015600	1849	1652.89	20.2921	0.987911
NM_001206673	1833	1636.89	0	0
NM_181814	1602	1405.89	5	0.286189
NM_032859	5427	5230.89	439	6.75344
NM_015407	1233	1036.89	115.686	8.97803
NR_037192	2004	1807.89	12.3875	0.551374
NM_001146314	2368	2171.89	1085.11	40.204
NM_001254753	2129	1932.89	84.9886	3.53825
NM_032750	2562	2365.89	251.906	8.56798
NM_198147	3480	3283.89	317.608	7.78284
NM_001177515	2271	2074.89	20.4254	0.792158
NM_021160	2144	1947.89	395.829	16.3523
NR_033488_2	2395	2198.89	0	0
NR_033489_1	2020	1823.89	49.7456	2.19478
NM_080622	1901	1704.89	51	2.40718
NM_001130111	1688	1491.89	935	50.4324
NM_031213	1841	1644.89	0	0
NM_001025780	3229	3032.89	495.04	13.1347
NM_016014	1738	1541.89	17.8197	0.929997
NM_021214	2485	2288.89	53	1.86332
NM_007011	9258	9061.89	0	0
NM_152924	8860	8663.89	1286.44	11.9485
NM_138340	2189	1992.89	393	15.8688
NM_022060	2634	2437.89	998	32.9421
NM_016006	5478	5281.89	193	2.94038
NM_020676	2518	2321.89	269	9.32279
NM_024527	2215	2018.89	266	10.6024
NM_001012750	3769	3572.89	0	0
NM_001012751	3682	3485.89	428.274	9.88652
NM_001012752	3754	3557.89	0	0
NM_001178116	3814	3617.89	1.52038e-07	3.38169e-09
NM_001178119	3766	3569.89	0	0
NM_001178120	3679	3482.89	0	0
NM_001178121	3664	3467.89	623.221	14.4615
NM_001178122	3592	3395.89	6.93788	0.164403
NM_001178123	3505	3308.89	0	0
NM_001178124	3490	3293.89	801.543	19.5818
NM_001178125	3313	3116.89	0	0
NM_005470	3850	3653.89	43.9456	0.967822
NM_001282925	6764	6567.89	0	0
NM_001282926	6746	6549.89	36.2863	0.445805
NM_001282927	6239	6042.89	81.4787	1.08501
NM_001282932	6760	6563.89	31.2206	0.38275
NM_005759	6650	6453.89	893.156	11.1363
NM_001135186	2216	2019.89	0	0
NM_016428	2234	2037.89	1759.65	69.4834
NM_015429	4598	4401.89	8	0.146247
NM_005157	5513	5316.89	757.862	11.4701
NM_007313	6006	5809.89	785.138	10.8746
NM_001136000	11756	11559.9	70.1488	0.488318
NM_001136001	2265	2068.89	0	0
NM_001168236	12289	12092.9	39.5827	0.263397
NM_001168237	12043	11846.9	20.2211	0.137353
NM_001168238	11980	11783.9	18.0281	0.123111
NM_001168239	11693	11496.9	6.02598	0.0421777
NM_005158	12065	11868.9	149.658	1.01467
NM_007314	12352	12155.9	44.0166	0.291384
NM_001003407	7734	7537.89	5.5661	0.0594207
NM_001003408	7818	7621.89	0	0
NM_002313	7711	7514.89	166.48	1.78268
NM_006720	6964	6767.89	1103	13.1147
NM_001130083	3886	3689.89	0	0
NM_001130084	3784	3587.89	0	0
NM_001130085	3667	3470.89	0	0
NM_001130086	3628	3431.89	0	0
NM_001130087	3544	3347.89	0.000165388	3.97528e-06
NM_001130088	2702	2505.89	1.32258	0.0424713
NM_001286688	3148	2951.89	0	0
NM_032432	3514	3317.89	3.67726	0.0891862
NM_014945	4460	4263.89	2	0.037745
NM_020469	1704	1507.89	0	0
NM_001092	5188	4991.89	800.734	12.908
NM_001159746	5729	5532.89	261.38	3.80151
NM_001256847	3720	3523.89	2.07851e-08	4.74642e-10
NM_001282149	4900	4703.89	0	0
NM_021962	5514	5317.89	706.886	10.6966
NM_139166	2879	2682.89	4.10943	0.123258
NM_021243	970	773.894	2040	212.122
NM_013375	2388	2191.89	843	30.9488
NM_032548	2112	1915.89	44.6191	1.87407
NM_172027	2101	1904.89	129.363	5.4648
NR_033429	2066	1869.89	0.018117	0.000779662
NM_145804	5028	4831.89	184	3.06434
NR_110249	1871	1674.89	0	0
NR_110250	1921	1724.89	0	0
NM_001130410	1665	1468.89	57.6795	3.15986
NM_001607	1944	1747.89	823.891	37.9307
NR_024024	2069	1872.89	165.429	7.1078
NM_006111	2059	1862.89	1817	78.4879
NM_198834	10114	9917.89	239.214	1.9409
NM_198836	9681	9484.89	1106.52	9.38778
NM_198837	9751	9554.89	0	0
NM_198838	9862	9665.89	48.8595	0.406765
NM_198839	10788	10591.9	116.657	0.886286
NM_001093	9374	9177.89	71.6757	0.628442
NM_001136538	4232	4035.89	261.239	5.20877
NM_025247	4139	3942.89	415.761	8.48525
NM_032169	3681	3484.89	591.094	13.6491
NM_014384	2326	2129.89	361	13.6391
NM_014049	2700	2503.89	996.1	32.0128
NR_033426	2876	2679.89	69.8999	2.09892
NM_001608	2615	2418.89	0	0
NM_000016	2747	2550.89	5757.59	181.629
NM_001127328	2759	2562.89	88.1587	2.76803
NM_001286042	2659	2462.89	219.05	7.15703
NM_001286043	2846	2649.89	24.2485	0.736364
NM_001286044	2477	2280.89	5.94971	0.209907
NM_000017	2042	1845.89	443	19.3123
NM_001609	6066	5869.89	1018.13	13.9576
NM_000018	2417	2220.89	3076.96	111.489
NM_001033859	2351	2154.89	82.5377	3.08221
NM_001270447	2353	2156.89	0.186463	0.00695665
NM_001270448	2492	2295.89	244.302	8.56271
NM_001135	8668	8471.89	0	0
NM_013227	8965	8768.89	0	0
NM_014716	2633	2436.89	3138	103.622
NM_012287	7295	7098.89	2384.13	27.0256
NM_030649	3884	3687.89	370	8.07346
NM_000019	2259	2062.89	2144	83.6342
NM_005891	1676	1479.89	2476.92	134.684
NM_022735	3690	3493.89	1409	32.4517
NM_001135704	2155	1958.89	0	0
NM_001135705	1992	1795.89	60.6553	2.71784
NM_001135706	2030	1833.89	118.384	5.19465
NM_001135707	1625	1428.89	42.6506	2.40193
NM_024722	2146	1949.89	31.4464	1.29776
NM_001042473	3985	3788.89	421.493	8.95187
NM_001271512	4299	4102.89	180.479	3.53975
NM_145698	4110	3913.89	256.367	5.27095
NR_024150	3864	3667.89	0	0
NR_073195	3854	3657.89	0	0
NR_073196	3974	3777.89	0	0
NR_073197	4178	3981.89	0	0
NM_032360	1741	1544.89	795	41.4099
NM_001039844	3495	3298.89	53.0035	1.29292
NM_001127219	2002	1805.89	7.31041e-05	3.25751e-06
NM_032592	2298	2101.89	214	8.19293
NM_001031854	1945	1748.89	17	0.782207
NM_001082486	2191	1994.89	468.97	18.9174
NM_001082487	2143	1946.89	0	0
NM_022914	2182	1985.89	39.03	1.58154
NM_000789	5094	4897.89	8.618	0.14159
NM_001178057	3266	3069.89	0	0
NM_152830	3389	3192.89	0.382004	0.00962763
NM_021804	3632	3435.89	0	0
NM_133492	1213	1016.89	0	0
NM_001010887	2977	2780.89	70	2.02558
NM_018367	4512	4315.89	232.507	4.33512
NM_000665	2329	2132.89	20.3349	0.767202
NM_001282449	2116	1919.89	1.21011e-08	5.07207e-10
NM_015831	3082	2885.89	7.66506	0.213733
NM_001164814	5023	4826.89	673.693	11.2313
NM_001164815	4942	4745.89	886.374	15.0292
NM_001164816	2581	2384.89	358.293	12.0894
NM_001164817	2643	2446.89	723.242	23.7851
NM_014977	5062	4865.89	671.398	11.1033
NM_001122951	1367	1170.89	0	0
NM_002036	2133	1936.89	14	0.581645
NM_001296	3085	2888.89	25.365	0.706543
NM_020311	2225	2028.89	66	2.61771
NM_016557	2465	2268.89	6	0.212801
NM_178445	2630	2433.89	0	0
NM_001096	4478	4281.89	5513.51	103.616
NM_198830	4448	4251.89	476.488	9.01791
NM_138326	1375	1178.89	0	0
NM_020186	2182	1985.89	395	16.0058
NM_001278352	3745	3548.89	50.485	1.14474
NM_002197	3673	3476.89	405.515	9.38538
NM_001098	2866	2669.89	4103.94	123.692
NM_001037161	1728	1531.89	25.7154	1.35083
NM_015547	2140	1943.89	7.27196	0.301034
NM_147161	3306	3109.89	3.72804	0.0964654
NM_130767	2114	1917.89	0	0
NM_001160094	4518	4321.89	23.2174	0.432291
NM_018473	4229	4032.89	710.123	14.1695
NM_006821	1904	1707.89	307.668	14.4963
NR_046028	1708	1511.89	46.6161	2.48114
NM_152331	1757	1560.89	21	1.08263
NM_001037162	1129	932.894	8	0.690071
NM_007274	1930	1733.89	573.584	26.6202
NM_181864	1750	1553.89	0	0
NM_181865	1555	1358.89	4.11046e-08	2.43411e-09
NM_181866	1539	1342.89	669.388	40.1118
NM_005469	1296	1099.89	433.954	31.749
NM_001033583	1825	1628.89	136.968	6.76648
NM_001037171	1852	1655.89	722.032	35.0881
NM_001185039	7883	7686.89	47.0098	0.492123
NM_004035	7709	7512.89	1002.04	10.7328
NM_007292	7709	7512.89	102.331	1.09606
NM_003500	2434	2237.89	0	0
NM_001101667	2931	2734.89	79.0991	2.32738
NM_003501	2999	2802.89	457.901	13.1462
NM_001142807	2498	2301.89	55	1.92271
NM_001040649	783	586.894	8.54124	1.17111
NM_004300	1676	1479.89	1527.58	83.0636
NM_007099	1676	1479.89	154.455	8.39859
NR_024080	1705	1508.89	82.4204	4.39554
NM_001131064	855	658.894	0	0
NM_001610	2328	2131.89	335	12.6449
NM_001111034	1733	1536.89	246.545	12.9089
NM_001111035	1756	1559.89	495.106	25.5411
NM_001111036	1683	1486.89	209.742	11.3512
NM_001611	1599	1402.89	51.607	2.96019
NM_016361	1933	1736.89	256	11.8605
NM_001099	3344	3147.89	0	0
NM_001134194	1952	1755.89	2.34471	0.107455
NM_001292037	3245	3048.89	7.73961	0.204274
NM_033068	1472	1275.89	4	0.252279
NM_001097	1495	1298.89	1	0.061953
NM_032489	2011	1814.89	27	1.19715
NM_052957	3303	3106.89	63	1.63174
NM_001612	1300	1103.89	9	0.656072
NM_020069	1243	1046.89	0	0
NM_020107	1135	938.894	0	0
NM_020108	1090	893.894	0	0
NM_001199377	3093	2896.89	0	0
NM_015162	3105	2908.89	4	0.110654
NM_001289177	2914	2717.89	0	0
NM_001289178	2860	2663.89	0	0
NM_001289179	2821	2624.89	0	0
NM_001289180	2624	2427.89	6	0.198865
NM_030924	2905	2708.89	0	0
NM_001288968	2445	2248.89	13.333	0.477086
NM_001288969	2331	2134.89	0	0
NM_001288970	2241	2044.89	0	0
NM_001288971	2045	1848.89	11.5494	0.502671
NM_001288972	2287	2090.89	0	0
NM_025149	2370	2173.89	348.118	12.8862
NR_110232	1003	806.894	0	0
NM_001127214	3703	3506.89	47.336	1.08619
NM_001243279	3876	3679.89	382.701	8.36874
NM_001284316	3013	2816.89	0	0
NM_174917	3872	3675.89	133.735	2.92765
NR_045667	2621	2424.89	3.79626	0.125979
NR_104293	3929	3732.89	70.4321	1.51831
NM_001286708	3884	3687.89	203.415	4.43855
NM_001286710	4046	3849.89	83.6253	1.74794
NM_001286711	3881	3684.89	40.5916	0.886436
NM_001286712	4229	4032.89	8.98957	0.179373
NM_001995	3983	3786.89	1864.38	39.6175
NM_004457	4486	4289.89	775.186	14.541
NM_203372	4379	4182.89	706.814	13.5977
NM_004458	5148	4951.89	2809.69	45.6587
NM_022977	5460	5263.89	705.307	10.7822
NM_016234	3479	3282.89	1535.63	37.6415
NM_203379	3340	3143.89	0	0
NM_203380	3506	3309.89	223.367	5.43051
NM_001009185	6663	6466.89	0	0
NM_001205247	6558	6361.89	0	0
NM_001205248	6650	6453.89	0	0
NM_001205250	6660	6463.89	0	0
NM_001205251	6425	6228.89	10.2259	0.132107
NM_015256	6663	6466.89	0	0
NM_052956	2176	1979.89	1	0.0406438
NM_001010845	3089	2892.89	0	0
NM_001105069	2531	2334.89	0	0
NM_182617	2566	2369.89	0	0
NM_005622	2258	2061.89	317.538	12.3927
NM_202000	1694	1497.89	12.1845	0.654581
NM_001080454	1868	1671.89	4	0.192525
NM_017888	2544	2347.89	0	0
NM_001252675	3801	3604.89	0	0
NM_001252676	3634	3437.89	0	0
NM_001252677	2563	2366.89	0	0
NM_032501	3807	3610.89	1074	23.9346
NM_001076552	3143	2946.89	0	0
NM_001242393	2980	2783.89	0	0
NM_018677	3104	2907.89	160	4.42769
NM_024560	3158	2961.89	0	0
NM_001100	1617	1420.89	4.00083	0.226581
NM_001141945	1883	1686.89	784.711	37.4333
NM_001613	1524	1327.89	246.293	14.9254
NM_001101	1937	1740.89	270720	12513.7
NM_001017992	2919	2722.89	0	0
NM_005159	3818	3621.89	0	0
NM_001199954	2230	2033.89	939.11	37.1556
NM_001614	2111	1914.89	101965	4284.91
NR_037688	1962	1765.89	59.0991	2.6931
NR_024438	2108	1911.89	3.00619	0.126529
NM_001199893	1327	1130.89	5	0.355782
NM_001615	1456	1259.89	0	0
NM_001024675	2153	1956.89	20	0.82243
NM_004301	1983	1786.89	815.206	36.7117
NM_177989	1839	1642.89	495.794	24.2844
NM_178042	2031	1834.89	0	0
NM_016188	1656	1459.89	0	0
NM_006687	1653	1456.89	0	0
NM_006686	1532	1335.89	0	0
NM_030812	1986	1789.89	1	0.0449582
NM_178525	1559	1362.89	0	0
NM_001102	3850	3653.89	177	3.89811
NM_001130004	3916	3719.89	0	0
NM_001130005	3835	3638.89	0	0
NR_073422	724	527.894	0	0
NM_001103	5038	4841.89	1	0.0166196
NM_001278343	5038	4841.89	1	0.0166196
NM_001278344	5235	5038.89	0	0
NM_001104	3064	2867.89	4.5	0.126266
NM_001258371	3212	3015.89	0	0
NR_047663	3064	2867.89	4.5	0.126266
NM_004924	4079	3882.89	5615.9	116.386
NM_018477	2566	2369.89	596.517	20.2549
NM_005736	2998	2801.89	1825	52.414
NM_005735	2383	2186.89	1510	55.563
NM_001005386	4062	3865.89	0	0
NM_005722	4047	3850.89	15468	323.228
NM_001277140	5616	5419.89	17.5042	0.259889
NM_005721	5825	5628.89	11949.5	170.829
NR_102318	5700	5503.89	0	0
NM_001040135	2132	1935.89	0	0
NM_020445	2342	2145.89	140.603	5.27258
NR_073000	2286	2089.89	0	0
NR_073001	2217	2020.89	0	0
NR_027714	1463	1266.89	0	0
NR_045000	1770	1573.89	0	0
NM_001164458	1406	1209.89	25.3969	1.68915
NM_001164459	1344	1147.89	0	0
NM_024855	2604	2407.89	273	9.1235
NM_022496	2590	2393.89	62.6553	2.10615
NR_048568	2041	1844.89	290.245	12.6599
NR_048569	1913	1716.89	333.813	15.6457
NM_022899	3753	3556.89	787	17.8049
NM_138289	1567	1370.89	0	0
NM_080431	1547	1350.89	0	0
NM_032487	2128	1931.89	11	0.45819
NM_001105	3170	2973.89	0	0
NM_001111067	2989	2792.89	20	0.576251
NM_004302	4689	4492.89	27	0.483586
NM_020327	4641	4444.89	0	0
NM_020328	4812	4615.89	0	0
NM_001111031	8886	8689.89	0	0
NM_001111032	8761	8564.89	0	0
NM_001111033	8530	8333.89	10.8159	0.104437
NM_145259	9001	8804.89	14.1841	0.129632
NM_001278579	5489	5292.89	0	0
NM_001278580	5292	5095.89	9.45828	0.149358
NM_001616	5378	5181.89	16.588	0.257598
NM_001106	11498	11301.9	226.41	1.61206
NR_028389	2642	2445.89	14.1167	0.464444
NM_000020	4388	4191.89	0	0
NM_001077401	4251	4054.89	9	0.178607
NM_000666	1803	1606.89	469.927	23.5331
NM_001198895	1798	1601.89	0	0
NM_001198896	1587	1390.89	0	0
NM_001198897	1608	1411.89	0	0
NM_001198898	1698	1501.89	0	0
NM_080658	1425	1228.89	123	8.05428
NM_001107	732	535.894	137.987	20.7203
NM_203488	811	614.894	24.0128	3.14252
NM_138448	1347	1150.89	114	7.97087
NM_000022	1657	1460.89	1409	77.6119
NM_001159285	2030	1833.89	0	0
NM_001159295	2127	1930.89	0	0
NM_139243	2141	1944.89	0	0
NM_001145400	2183	1986.89	1	0.0405006
NM_139174	2429	2232.89	0	0
NM_001012969	2060	1863.89	97.1109	4.1926
NM_001159280	4614	4417.89	160.922	2.93114
NM_001110	5159	4962.89	2348	38.0714
NM_002390	4527	4330.89	5	0.0929028
NM_001288973	8153	7956.89	0.778521	0.00787341
NM_001288974	3542	3345.89	0	0
NM_001288975	3536	3339.89	0	0
NM_003474	8162	7965.89	0.221479	0.00223736
NM_021641	3545	3348.89	0	0
NM_001261464	2989	2792.89	0	0
NM_001261465	2961	2764.89	14.5215	0.422639
NM_001261466	2351	2154.89	7.75047	0.289427
NM_003815	2959	2762.89	4.86691e-07	1.41751e-08
NM_207191	2889	2692.89	256.513	7.66526
NM_207194	3034	2837.89	120.188	3.40802
NM_207195	3031	2834.89	0	0
NM_207196	3103	2906.89	0	0
NM_207197	3106	2909.89	28.5127	0.788491
NR_048577	3245	3048.89	0.284528	0.00750963
NR_048578	3248	3051.89	38.2293	1.00801
NR_048579	3173	2976.89	0	0
NM_003183	3678	3481.89	615.527	14.2255
NM_001190956	1571	1374.89	0	0
NM_014237	2524	2327.89	1	0.0345679
NM_033274	6654	6457.89	2455	30.5912
NR_036636	2965	2768.89	45	1.3078
NM_001278113	2739	2542.89	0	0
NM_001278114	2607	2410.89	0	0
NM_001464	2796	2599.89	0	0
NM_003814	2917	2720.89	0	0
NR_037933	3161	2964.89	8	0.217129
NM_003813	2789	2592.89	2.5812	0.0801075
NR_003951	2174	1977.89	1.4188	0.0577237
NM_004194	3005	2808.89	0	0
NM_016351	9351	9154.89	264.973	2.32908
NM_021721	2897	2700.89	102.79	3.06251
NM_021722	9438	9241.89	17.2374	0.150088
NM_021723	9459	9262.89	0	0
NM_003812	6350	6153.89	28	0.366138
NM_014265	3345	3148.89	0	0
NM_021777	2233	2036.89	1	0.0395064
NM_001130703	3369	3172.89	0	0
NM_001130704	3344	3147.89	0	0
NM_001130705	3263	3066.89	0	0
NM_001278125	3511	3314.89	0	0
NM_001278126	3504	3307.89	0	0
NM_001278127	3074	2877.89	1	0.0279616
NM_014269	3450	3253.89	0	0
NM_021794	3117	2920.89	0	0
NM_145004	2852	2655.89	2	0.0605976
NM_001282447	3681	3484.89	0	0
NM_025220	3684	3487.89	0	0
NM_153202	3606	3409.89	5.03268	0.118767
NR_001569	2550	2353.89	0	0
NR_024106	2645	2448.89	0	0
NR_024107	2796	2599.89	0	0
NR_073423	2893	2696.89	0	0
NR_001448	1830	1633.89	0	0
NR_002224	1968	1771.89	0	0
NM_003817	3521	3324.89	0	0
NM_001109	3426	3229.89	982.306	24.4734
NM_001164489	3259	3062.89	18.608	0.488881
NM_001164490	3153	2956.89	28.0856	0.764335
NM_003816	4223	4026.89	811.261	16.2116
NR_027638	4081	3884.89	15.3999	0.318988
NR_027639	4036	3839.89	0	0
NR_027878	4117	3920.89	14.3396	0.294299
NM_001145271	2563	2366.89	0	0
NM_001145272	2354	2157.89	2	0.0745824
NM_014479	2473	2276.89	0	0
NM_006988	4776	4579.89	0	0
NM_001282352	2585	2388.89	0	0
NM_030957	4396	4199.89	0	0
NM_030955	5079	4882.89	17	0.280161
NM_139025	5076	4879.89	37.7587	0.622648
NM_139026	4815	4618.89	1.44875	0.0252401
NM_139027	4908	4711.89	11.7181	0.200124
NR_024514	3114	2917.89	5.07443	0.139944
NM_080722	5383	5186.89	5.23804	0.0812639
NM_139155	5392	5195.89	0.761962	0.0118007
NM_139055	5801	5604.89	0	0
NM_139056	5099	4902.89	3	0.0492385
NM_139057	6456	6259.89	6.07048	0.0780355
NM_199355	6038	5841.89	0	0
NM_133638	5214	5017.89	0	0
NM_014244	6879	6682.89	0	0
NM_021599	2172	1975.89	9.05409	0.368738
NM_025003	5858	5661.89	0	0
NM_014243	5947	5750.89	0	0
NM_005099	4457	4260.89	13.1155	0.247697
NM_007038	9788	9591.89	0	0
NM_197941	7393	7196.89	39	0.43607
NM_014272	5615	5418.89	57	0.846448
NR_045529	5108	4911.89	0	0
NR_045529_1	5108	4911.89	0	0
NM_007037	3788	3591.89	0	0
NM_182920	7437	7240.89	0	0
NR_038264	2353	2156.89	0	0
NM_001040272	7967	7770.89	1	0.0103554
NM_052866	2005	1808.89	0	0
NM_001145320	4193	3996.89	6.14528	0.123724
NM_014694	3851	3654.89	0	0
NM_207517	7460	7263.89	8	0.0886251
NM_001288607	4262	4065.89	2	0.0395831
NM_001288608	4448	4251.89	0	0
NM_019032	4379	4182.89	0	0
NM_025008	3072	2875.89	0	0
NR_104133	1161	964.894	11.1	0.925717
NM_213604	2982	2785.89	17	0.491044
NM_001284308	2304	2107.89	0	0
NM_001284309	2244	2047.89	303.748	11.9356
NM_001284310	2219	2022.89	0	0
NM_001284311	2072	1875.89	0	0
NM_006869	2477	2280.89	499.252	17.6137
NM_018404	2874	2677.89	84.2727	2.53239
NM_001025107	6665	6468.89	10612.8	132.019
