target_id	length	eff_length	est_counts	tpm
NM_012089	3982	3560.52	1000	19.2653
NM_003742	4900	4703.89	0	0
NM_000443	4092	3617.95	101.068	1.9162
NM_018849	4113	3637.18	87.0413	1.64153
NM_018850	3951	3496.5	67.7895	1.3299
NM_001163941	5526	4732.96	0	0
NM_001163942	2372	1843.31	9.19348	0.342113
NM_001163993	1849	1652.89	0	0
NM_178559	4500	3786.54	5.26351	0.0953505
NM_005689	3143	3226.41	760	16.1578
NM_001271696	2650	2142.29	466.307	14.9308
NM_001271697	2530	2031.29	0	0
NM_001271698	2572	2072.75	59.2573	1.96103
NM_001271699	2533	2035.07	0	0
NM_004299	2653	2146.23	587.436	18.7747
NM_001282291	4860	5199.17	40.7571	0.537723
NM_001282292	4734	4939.87	0	0
NM_001282293	4496	4770.08	6.75215	0.097097
NM_007188	4809	5148.79	427.491	5.69522
NM_001243013	3466	3686.9	2.74376e-06	5.10475e-08
NM_001243014	2568	2371.89	0	0
NM_019624	3526	3780.24	51.7419	0.938883
NM_019625	3655	3915.13	0	0
NM_203444	2761	2851.04	2.25809	0.0543284
NM_004996	6688	7005.95	2489	24.3695
NM_001198934	5153	5575.09	377.857	4.64905
NM_033450	5213	5542.98	172.143	2.13028
NM_032583	4701	4504.89	0	0
NM_033151	4987	4790.89	0	0
NM_145186	4587	4390.89	0	0
NM_033226	5293	5096.89	0	0
NR_003087	2949	2264.52	3.01581	0.0913518
NR_003088	937	740.894	0	0
NM_000392	5571	5025.21	18	0.245701
NM_001144070	2010	1813.89	0	0
NM_003786	5291	5094.89	0	0
NM_001105515	3188	2718.38	23.9422	0.604148
NM_005845	5968	5183.96	935.458	12.378
NM_001023587	2098	1783.65	41.403	1.59225
NM_005688	5968	5837	139.597	1.6405
NR_046570	594	397.894	0	0
NM_001079528	843	646.894	0	0
NM_001171	5242	5649.96	1	0.0121407
NR_003569	2849	2652.89	0	0
NR_023387	831	634.894	0	0
NM_000352	5046	4849.89	0	0
NM_001287174	5049	4852.89	0	0
NM_005691	4795	4598.89	0	0
NM_020297	8449	7010.79	291.752	2.85454
NM_000033	3789	4256.21	128	2.06289
NM_005164	5466	4299.69	131	2.08989
NM_001122674	1092	711.367	2.29604	0.221399
NM_002858	3741	2931.76	814.737	19.0624
NM_005050	3282	3080.22	405.88	9.03867
NR_003256	3154	2957.09	79.1198	1.83531
NM_001040876	4316	3418.36	393.696	7.90009
NM_002940	4319	3421.37	4303.3	86.2762
NM_001025091	3589	3505.81	2616	51.1845
NM_001090_1	3475	3344.97	0	0
NM_005692	2518	2298.44	931.61	27.8028
NM_007189	4821	4605.27	1209.57	18.0163
NM_018358	2697	2682.97	916	23.419
NM_004915	3120	3079.08	149.855	3.3384
NM_016818	3084	3044.91	35.7415	0.805169
NM_207174	3085	3035.33	1.95851e-08	4.42599e-10
NM_207627	3244	3129.95	0	0
NM_207628	3162	3093.1	0	0
NM_207629	3048	2978.08	167.404	3.85584
NM_001257386	4401	4204.89	0	0
NM_004827	4556	3769.48	11	0.20017
NM_001142505	3736	3772.99	1	0.0181804
NM_022169	3960	4019.97	0	0
NM_022436	2865	2605.31	1	0.0263287
NM_022437	2790	2593.89	0	0
NM_032604	1571	1363.4	2	0.100623
NM_001272069	2931	2264.1	66.1326	2.00359
NM_018394	2879	2220.55	837.647	25.8756
NR_073570	2695	2057.92	0	0
NR_073571	2583	1940.76	15.2201	0.537941
NM_001145364	1423	1254.02	11.3025	0.618242
NM_148912	1592	1444.61	122.078	5.79663
NM_148913	1571	1385.53	0	0
NR_026910	1587	1439.91	0	0
NR_026912	1763	1628.53	11.3038	0.476121
NM_001042472	2248	2224.49	716.105	22.0818
NM_015600	1849	1721.94	21.8953	0.872214
NM_001206673	1833	1416.43	0	0
NM_181814	1602	1203.53	7	0.39896
NM_032859	5427	4087.6	439	7.36691
NM_015407	1233	1052.31	116.408	7.58799
NR_037192	2004	1902.86	8.72675	0.314582
NM_001146314	2368	2316.96	1065.8	31.5534
NM_001254753	2129	2025.28	101.773	3.44695
NM_032750	2562	2516.51	254.426	6.93509
NM_198147	3480	3511.29	318.036	6.21297
NM_001177515	2271	2170.47	20.0624	0.634043
NM_021160	2144	2027.5	397.2	13.4381
NR_033488_2	2395	2250.59	0	0
NR_033489_1	2020	1902.94	48.7376	1.75683
NM_080622	1901	2050.42	51	1.70614
NM_001130111	1688	1777.85	935	36.0749
NM_031213	1841	1898.14	0	0
NM_001025780	3229	2687.67	499.275	12.7425
NM_016014	1738	1521.85	13.5779	0.611998
NM_021214	2485	2225.37	53	1.63367
NM_007011	9258	8757.02	0	0
NM_152924	8860	8432.93	1285.01	10.4525
NM_138340	2189	1669.43	393	16.1478
NM_022060	2634	2477.11	998	27.6359
NM_016006	5478	4360.14	193	3.03631
NM_020676	2518	2296.48	269	8.03485
NM_024527	2215	2393.81	266	7.6222
NM_001012750	3769	2956.15	0	0
NM_001012751	3682	2847.22	420.388	10.1279
NM_001012752	3754	2940.87	0	0
NM_001178116	3814	2983.55	1.00471e-05	2.30992e-07
NM_001178119	3766	2952.38	0	0
NM_001178120	3679	2843.35	0	0
NM_001178121	3664	2828.15	592.617	14.3734
NM_001178122	3592	2763.76	6.84207	0.169815
NM_001178123	3505	2672.72	0	0
NM_001178124	3490	2657.53	843.705	21.7772
NM_001178125	3313	2521.32	0	0
NM_005470	3850	3023.51	40.4693	0.918126
NM_001282925	6764	5869.83	0	0
NM_001282926	6746	5854.15	28.5092	0.334048
NM_001282927	6239	5228.23	107.623	1.41201
NM_001282932	6760	5793.83	25.8567	0.306123
NM_005759	6650	5724.99	880.243	10.5467
NM_001135186	2216	2181.2	0	0
NM_016428	2234	2263.25	1759.61	53.33
NM_015429	4598	3857.04	8	0.142274
NM_005157	5513	5960.11	610.448	7.0256
NM_007313	6006	6436.42	943.552	10.0557
NM_001136000	11756	10635.1	95.9685	0.618979
NM_001136001	2265	2068.89	0	0
NM_001168236	12289	11313.1	24.5254	0.148704
NM_001168237	12043	11059.4	14.655	0.0908961
NM_001168238	11980	10994.5	14.0699	0.0877819
NM_001168239	11693	10572.2	14.1152	0.0915828
NM_005158	12065	10953.7	158.854	0.994777
NM_007314	12352	11378	25.4173	0.153233
NM_001003407	7734	7158.91	2.66979	0.0255811
NM_001003408	7818	7230.67	0	0
NM_002313	7711	7135.09	154.626	1.48652
NM_006720	6964	6324.01	1117.75	12.1239
NM_001130083	3886	3978.85	0	0
NM_001130084	3784	3878.73	0	0
NM_001130085	3667	3741.13	0	0
NM_001130086	3628	3708.41	0	0
NM_001130087	3544	3694.51	2.62378e-06	4.87146e-08
NM_001130088	2702	2709.04	1.32767	0.0336173
NM_001286688	3148	3127.71	0	0
NM_032432	3514	3651.85	3.67233	0.0689791
NM_014945	4460	4347.84	2	0.0315534
NM_020469	1704	1507.89	0	0
NM_001092	5188	5453.71	923.351	11.6135
NM_001159746	5729	6096.58	275.713	3.10213
NM_001256847	3720	3893.97	0	0
NM_001282149	4900	5157.62	0	0
NM_021962	5514	5891.82	569.935	6.63537
NM_139166	2879	2294.94	4.11234	0.122915
NM_021243	970	568.783	2044	246.504
NM_013375	2388	2087.5	843	27.7006
NM_032548	2112	2118.16	43.9171	1.42221
NM_172027	2101	2102.83	130.063	4.24269
NR_033429	2066	2064.11	0.0194626	0.00064678
NM_145804	5028	5520.37	184	2.28633
NR_110249	1871	1392.46	1	0.0492612
NR_110250	1921	1428.69	0	0
NM_001130410	1665	1526.01	58.274	2.61943
NM_001607	1944	1827.95	825.732	30.9858
NR_024024	2069	1972.17	162.994	5.66915
NM_006111	2059	1726.92	1818	72.2122
NM_198834	10114	9707.43	209.836	1.48274
NM_198836	9681	9215.94	1139.61	8.48216
NM_198837	9751	9212.5	0	0
NM_198838	9862	9361.9	51.5792	0.37792
NM_198839	10788	10385.6	110.125	0.72735
NM_001093	9374	9911.2	72.6464	0.502778
NM_001136538	4232	4194.17	259.414	4.24265
NM_025247	4139	4095.31	417.586	6.99436
NM_032169	3681	3244.72	592.351	12.5225
NM_014384	2326	2050.95	361	12.0737
NM_014049	2700	2573.35	1000.83	26.6778
NR_033426	2876	2781.04	65.1694	1.60741
NM_001608	2615	2418.89	0	0
NM_000016	2747	2219.72	5750.15	177.693
NM_001127328	2759	2228.91	88.7326	2.73073
NM_001286042	2659	2136.15	225.957	7.25575
NM_001286043	2846	2306.45	24.2021	0.719776
NM_001286044	2477	1977.2	5.96249	0.206855
NM_000017	2042	2075.25	443	14.6428
NM_001609	6066	5036.98	1019.08	13.878
NM_000018	2417	2366	2418.24	70.109
NM_001033859	2351	2285.96	80.6618	2.42041
NM_001270447	2353	2262.84	702.631	21.2992
NM_001270448	2492	2460.17	202.458	5.64492
NM_001135	8668	8471.89	0	0
NM_013227	8965	8768.89	0	0
NM_014716	2633	2687.68	3138	80.0875
NM_012287	7295	5979.08	2384.43	27.3552
NM_030649	3884	4405.63	371	5.77637
NM_000019	2259	1713.51	2144	85.8277
NM_005891	1676	1288.76	2476.83	131.83
NM_022735	3690	3078.57	1409	31.3943
NM_001135704	2155	2093.95	0	0
NM_001135705	1992	1971.96	56.7726	1.97483
NM_001135706	2030	2011.59	119.097	4.06115
NM_001135707	1625	1491.96	45.184	2.07739
NM_024722	2146	2136.58	32.0124	1.02775
NM_001042473	3985	3210.96	565.308	12.0765
NM_001271512	4299	3615.26	123.702	2.34707
NM_145698	4110	3373.31	169.676	3.45027
NR_024150	3864	3108.15	0	0
NR_073195	3854	3099.6	0	0
NR_073196	3974	3331.39	0	0
NR_073197	4178	3517.15	0	0
NM_032360	1741	1576.89	796	34.6258
NM_001039844	3495	2833.3	52.5959	1.27335
NM_001127219	2002	1841.69	23.839	0.887892
NM_032592	2298	2211.97	191.161	5.92802
NM_001031854	1945	1653.55	18	0.746697
NM_001082486	2191	2240.55	469.852	14.3845
NM_001082487	2143	2129.51	0	0
NM_022914	2182	2235.12	38.1478	1.17073
NM_000789	5094	5515	8.31051	0.103364
NM_001178057	3266	3300.54	0	0
NM_152830	3389	3524.15	0.689491	0.0134203
NM_021804	3632	3435.89	0	0
NM_133492	1213	1016.89	0	0
NM_001010887	2977	2584.98	70	1.85751
NM_018367	4512	3580.85	232.525	4.45423
NM_000665	2329	2486.59	20.5417	0.566657
NM_001282449	2116	2222.2	7.24757e-06	2.23717e-07
NM_015831	3082	3397.71	7.45831	0.150572
NM_001164814	5023	5144.11	687.234	9.16396
NM_001164815	4942	5058.68	923.707	12.5252
NM_001164816	2581	2573.35	334.349	8.91228
NM_001164817	2643	2633.5	729.884	19.0112
NM_014977	5062	5195.54	638.376	8.42819
NM_001122951	1367	1111.6	0	0
NM_002036	2133	1934.77	14	0.496349
NM_001296	3085	2821.05	25.2832	0.614768
NM_020311	2225	1934.18	66	2.34065
NM_016557	2465	1793.69	6	0.229453
NM_178445	2630	1946.94	0	0
NM_001096	4478	4365.93	5516.23	86.6671
NM_198830	4448	4335.86	474.774	7.51105
NM_138326	1375	1178.89	0	0
NM_020186	2182	1808.94	395	14.9783
NM_001278352	3745	3385.81	50.1618	1.01625
NM_002197	3673	3316.19	405.838	8.39466
NM_001098	2866	2820.95	4107.14	99.8697
NM_001037161	1728	1645.8	25.2628	1.05292
NM_015547	2140	2108.79	7.27839	0.236751
NM_147161	3306	3404.51	3.72161	0.0749835
NM_130767	2114	1917.89	0	0
NM_001160094	4518	3768.84	23.2381	0.422944
NM_018473	4229	3517.72	710.087	13.8465
NM_006821	1904	1822.71	302.506	11.3843
NR_046028	1708	1407.01	55.231	2.69262
NM_152331	1757	1636.67	21	0.880131
NM_001037162	1129	744.869	8	0.736714
NM_007274	1930	1947.51	457.598	16.1174
NM_181864	1750	1605.55	0	0
NM_181865	1555	1412.29	0	0
NM_181866	1539	1388.53	786.374	38.8475
NM_005469	1296	1099.96	433.96	27.0622
NM_001033583	1825	1456.97	132.881	6.25607
NM_001037171	1852	1475.8	726.119	33.7497
NM_001185039	7883	7186.56	41.5809	0.396883
NM_004035	7709	6960.1	1004.2	9.89682
NM_007292	7709	6942.43	105.768	1.04503
NM_003500	2434	2237.89	0	0
NM_001101667	2931	2858.17	83.1606	1.99581
NM_003501	2999	2941.72	456.839	10.6525
NM_001142807	2498	2428.24	57	1.61017
NM_001040649	783	486.416	8.61953	1.21553
NM_004300	1676	1238.07	1525.62	84.5259
NM_007099	1676	1227.28	158.751	8.87284
NR_024080	1705	1261.73	80.0135	4.34996
NM_001131064	855	658.894	0	0
NM_001610	2328	2256	335	10.1858
NM_001111034	1733	1594.23	249.64	10.7412
NM_001111035	1756	1633.81	421.253	17.686
NM_001111036	1683	1546.08	183.381	8.13598
NM_001611	1599	1428.35	149.726	7.19037
NM_016361	1933	1766.96	256	9.93808
NM_001099	3344	2766.64	0	0
NM_001134194	1952	1570.8	2.33951	0.102163
NM_001292037	3245	2673.69	7.74691	0.198749
NM_033068	1472	1439.76	4	0.190571
NM_001097	1495	1302.06	1	0.0526815
NM_032489	2011	1837.83	27	1.00774
NM_052957	3303	2996.54	63	1.44214
NM_001612	1300	937.776	11	0.804604
NM_020069	1243	876.608	0	0
NM_020107	1135	781.288	0	0
NM_020108	1090	732.447	0	0
NM_001199377	3093	2983.99	0	0
NM_015162	3105	3055.62	4	0.0897945
NM_001289177	2914	2525.27	0	0
NM_001289178	2860	2468.31	0	0
NM_001289179	2821	2422.91	0	0
NM_001289180	2624	2253.33	6	0.182648
NM_030924	2905	2515.04	0	0
NM_001288968	2445	2319.7	12.928	0.382286
NM_001288969	2331	2195.7	0	0
NM_001288970	2241	2053.56	0	0
NM_001288971	2045	1877.24	13.2502	0.484163
NM_001288972	2287	2104.38	0	0
NM_025149	2370	2237.01	346.822	10.6347
NR_110232	1003	806.894	0	0
NM_001127214	3703	3969.17	51.6694	0.892942
NM_001243279	3876	4183.41	375.351	6.15456
NM_001284316	3013	3044.25	0	0
NM_174917	3872	4178.93	132.636	2.17714
NR_045667	2621	2675.96	3.89805	0.099921
NR_104293	3929	4240.36	74.445	1.20426
NM_001286708	3884	3442.17	619.043	12.3361
NM_001286710	4046	3604.8	83.7882	1.59438
NM_001286711	3881	3478.1	43.1137	0.850279
NM_001286712	4229	3771.08	9.09638	0.16546
NM_001995	3983	3578.14	1445.96	27.7196
NM_004457	4486	3622.77	730.477	13.831
NM_203372	4379	3511.43	753.523	14.7198
NM_004458	5148	4120.2	2817	46.8983
NM_022977	5460	4383.17	697.998	10.9233
NM_016234	3479	2983.33	1514.41	34.8202
NM_203379	3340	2810.53	0	0
NM_203380	3506	2990.86	245.59	5.63253
NM_001009185	6663	5714.26	0	0
NM_001205247	6558	5585	0	0
NM_001205248	6650	5697.91	0	0
NM_001205250	6660	5702.2	0	0
NM_001205251	6425	5441.51	10.1457	0.127894
NM_015256	6663	5713.48	0	0
NM_052956	2176	1907.62	1	0.0359582
NM_001010845	3089	2892.89	0	0
NM_001105069	2531	2334.89	0	0
NM_182617	2566	2369.89	0	0
NM_005622	2258	1786.72	316.561	12.1531
NM_202000	1694	1290.08	12.6289	0.671487
NM_001080454	1868	1578.2	4	0.173855
NM_017888	2544	2347.89	0	0
NM_001252675	3801	3781.14	0	0
NM_001252676	3634	3526.15	2.94511e-07	5.72916e-09
NM_001252677	2563	2461.04	0	0
NM_032501	3807	3787.54	1074	19.4508
NM_001076552	3143	2921.64	0	0
NM_001242393	2980	2718.14	0	0
NM_018677	3104	2920.21	160	3.75833
NM_024560	3158	2961.89	0	0
NM_001100	1617	1523.16	4.00078	0.180173
NM_001141945	1883	1723.83	615.19	24.4796
NM_001613	1524	1255.88	415.815	22.7113
NM_001101	1937	1762.95	270770	10535.4
NM_001017992	2919	2722.89	0	0
NM_005159	3818	3621.89	0	0
NM_001199954	2230	2146.4	804.593	25.713
NM_001614	2111	1979.21	102103	3538.63
NR_037688	1962	1839.67	55.25	2.06006
NR_024438	2108	1759.89	4.00942	0.156274
NM_001199893	1327	1059.2	5	0.323803
NM_001615	1456	1172.95	0	0
NM_001024675	2153	2330.17	20	0.588751
NM_004301	1983	1504.07	724.627	33.0471
NM_177989	1839	1345.8	586.373	29.8869
NM_178042	2031	1573.21	0	0
NM_016188	1656	1459.89	0	0
NM_006687	1653	1456.89	0	0
NM_006686	1532	1335.89	0	0
NM_030812	1986	1846.82	1	0.0371418
NM_178525	1559	1362.89	0	0
NM_001102	3850	3911.84	177	3.10371
NM_001130004	3916	3905.92	0	0
NM_001130005	3835	3816.35	0	0
NR_073422	724	527.894	0	0
NM_001103	5038	4725.84	0.0246001	0.000357064
NM_001278343	5038	4707.78	1.9754	0.0287825
NM_001278344	5235	4869.3	0	0
NM_001104	3064	3176.13	4.5	0.097186
NM_001258371	3212	3265.15	0	0
NR_047663	3064	3176.13	4.5	0.097186
NM_004924	4079	4337.63	5615.92	88.8091
NM_018477	2566	1976.33	596.548	20.705
NM_005736	2998	2865.82	1825	43.6821
NM_005735	2383	2341.29	1510	44.2396
NM_001005386	4062	3261.93	0	0
NM_005722	4047	3228.97	15468	328.594
NM_001277140	5616	4326.77	28.3549	0.449524
NM_005721	5825	4598.24	11938.6	178.095
NR_102318	5700	4538.99	0	0
NM_001040135	2132	1766.82	0	0
NM_020445	2342	2020.62	140.442	4.76763
NR_073000	2286	1968.52	0	0
NR_073001	2217	1894.59	0	0
NR_027714	1463	1266.89	0	0
NR_045000	1770	1573.89	0	0
NM_001164458	1406	1079.24	25.5578	1.62441
NM_001164459	1344	976.073	0	0
NM_024855	2604	2416.54	274	7.77762
NM_022496	2590	2044.35	56.1473	1.88392
NR_048568	2041	1470.04	260.024	12.1331
NR_048569	1913	1330.26	372.723	19.2194
NM_022899	3753	3232.93	788	16.7193
NM_138289	1567	1370.89	0	0
NM_080431	1547	1350.89	0	0
NM_032487	2128	1845.86	11	0.408773
NM_001105	3170	2695.33	0	0
NM_001111067	2989	2529.43	20	0.542371
NM_004302	4689	4592.47	27	0.40328
NM_020327	4641	4508.71	0	0
NM_020328	4812	4651.48	0	0
NM_001111031	8886	7017.76	2.99043e-08	2.92297e-10
NM_001111032	8761	7038.29	0	0
NM_001111033	8530	6728.35	11.3952	0.116172
NM_145259	9001	7195.71	13.6048	0.129691
NM_001278579	5489	4461.76	0	0
NM_001278580	5292	4204.21	7.0919	0.115709
NM_001616	5378	4250.35	19.9559	0.322058
NM_001106	11498	10492.3	226.359	1.47985
NR_028389	2642	2272.53	14.1103	0.425908
NM_000020	4388	4464.18	0	0
NM_001077401	4251	4351.53	9	0.14187
NM_000666	1803	1699.44	472.866	19.0863
NM_001198895	1798	1655.2	0	0
NM_001198896	1587	1425.25	0	0
NM_001198897	1608	1447.98	0	0
NM_001198898	1698	1542.77	0	0
NM_080658	1425	1299.99	125	6.5957
NM_001107	732	363.153	140.5	26.5384
NM_203488	811	437.242	22.5005	3.52987
NM_138448	1347	982.26	114	7.96099
NM_000022	1657	1470.6	1410	65.7679
NM_001159285	2030	1833.89	0	0
NM_001159295	2127	1930.89	0	0
NM_139243	2141	1944.89	0	0
NM_001145400	2183	2348.78	1	0.0292043
NM_139174	2429	2232.89	0	0
NM_001012969	2060	1651.19	98.0862	4.07473
NM_001159280	4614	3975.63	160.61	2.77112
NM_001110	5159	4260.02	2348	37.8073
NM_002390	4527	4834.62	5	0.0709409
NM_001288973	8153	7651.2	0.761882	0.00683042
NM_001288974	3542	3345.89	0	0
NM_001288975	3536	3339.89	0	0
NM_003474	8162	7658.25	0.238118	0.00213281
NM_021641	3545	3348.89	0	0
NM_001261464	2989	3004.46	0	0
NM_001261465	2961	3051.6	14.3291	0.322093
NM_001261466	2351	2313	8.36596	0.248101
NM_003815	2959	3048.89	8.85626e-07	1.9925e-08
NM_207191	2889	2961.19	264.198	6.12001
NM_207194	3034	3142.71	117.522	2.5651
NM_207195	3031	3066.53	0	0
NM_207196	3103	3153.66	0	0
NM_207197	3106	3239.69	25.4801	0.539494
NR_048577	3245	3398.4	0.15155	0.00305893
NR_048578	3248	3402.23	35.9526	0.724863
NR_048579	3173	3308.18	0	0
NM_003183	3678	3130.62	615.565	13.4875
NM_001190956	1571	1374.89	0	0
NM_014237	2524	1856.12	1	0.0369558
NM_033274	6654	6784.08	2455	24.8227
NR_036636	2965	2507.03	46	1.2586
NM_001278113	2739	2542.89	0	0
NM_001278114	2607	2410.89	0	0
NM_001464	2796	2599.89	0	0
NM_003814	2917	2720.89	0	0
NR_037933	3161	2611.8	8	0.210106
NM_003813	2789	2279.61	2.57722	0.0775498
NR_003951	2174	1718.2	1.42278	0.0568005
NM_004194	3005	2603.76	0	0
NM_016351	9351	8017.8	271.688	2.32436
NM_021721	2897	2511.89	95.2782	2.60184
NM_021722	9438	8082.32	18.0343	0.153056
NM_021723	9459	8122.17	0	0
NM_003812	6350	5605.2	28	0.342654
NM_014265	3345	3148.89	0	0
NM_021777	2233	1718.93	1	0.0399054
NM_001130703	3369	2758.67	0	0
NM_001130704	3344	2739.8	0	0
NM_001130705	3263	2669.61	0	0
NM_001278125	3511	2878.07	0	0
NM_001278126	3504	2879.49	0	0
NM_001278127	3074	2492.86	1	0.0275164
NM_014269	3450	2828.86	0	0
NM_021794	3117	2920.89	0	0
NM_145004	2852	2308.18	2	0.0594361
NM_001282447	3681	4025.96	0	0
NM_025220	3684	4030.33	0	0
NM_153202	3606	3933.3	6.03192	0.105193
NR_001569	2550	2353.89	0	0
NR_024106	2645	2448.89	0	0
NR_024107	2796	2599.89	0	0
NR_073423	2893	2696.89	0	0
NR_001448	1830	1633.89	0	0
NR_002224	1968	1771.89	0	0
NM_003817	3521	3324.89	0	0
NM_001109	3426	3773.13	981.965	17.8519
NM_001164489	3259	3567	19.6777	0.378408
NM_001164490	3153	3441.44	28.3569	0.565207
NM_003816	4223	3362.23	811.473	16.5552
NR_027638	4081	3236.07	15.949	0.338068
NR_027639	4036	3225.89	0	0
NR_027878	4117	3269.89	14.5783	0.305818
NM_001145271	2563	2011.46	0	0
NM_001145272	2354	1820.18	2	0.075371
NM_014479	2473	1933.65	0	0
NM_006988	4776	4579.89	0	0
NM_001282352	2585	2388.89	0	0
NM_030957	4396	4199.89	0	0
NM_030955	5079	4991.91	17	0.233599
NM_139025	5076	5735.7	37.0548	0.443147
NM_139026	4815	5386.6	5.87956	0.074872
NM_139027	4908	5514.12	7.75625	0.0964861
NR_024514	3114	3269.75	5.30936	0.111382
NM_080722	5383	5870.91	4.85875	0.0567686
NM_139155	5392	5877.53	1.14125	0.0133191
NM_139055	5801	5604.89	0	0
NM_139056	5099	5113.65	3	0.0402419
NM_139057	6456	6868.01	6.05802	0.0605046
NM_199355	6038	5841.89	0	0
NM_133638	5214	5017.89	0	0
NM_014244	6879	6682.89	0	0
NM_021599	2172	2280.65	9.0396	0.271882
NM_025003	5858	5661.89	0	0
NM_014243	5947	5750.89	0	0
NM_005099	4457	4632.18	12.9211	0.191339
NM_007038	9788	9591.89	0	0
NM_197941	7393	6426.34	39	0.416284
NM_014272	5615	6517.23	58	0.610455
NR_045529	5108	4911.89	0	0
NR_045529_1	5108	4911.89	0	0
NM_007037	3788	3591.89	0	0
NM_182920	7437	7240.89	0	0
NR_038264	2353	2156.89	0	0
NM_001040272	7967	8270.67	1	0.0082937
NM_052866	2005	1808.89	0	0
NM_001145320	4193	4696.99	6.21894	0.090821
NM_014694	3851	3654.89	0	0
NM_207517	7460	6922.02	8	0.0792768
NM_001288607	4262	4647.43	2	0.0295193
NM_001288608	4448	4746.23	0	0
NM_019032	4379	4793.01	0	0
NM_025008	3072	2875.89	0	0
NR_104133	1161	863.92	11.112	0.882283
NM_213604	2982	3138.67	17	0.371529
NM_001284308	2304	2405.9	0	0
NM_001284309	2244	2345.9	393.672	11.511
NM_001284310	2219	2232.83	0	0
NM_001284311	2072	2133.49	0	0
NM_006869	2477	2679.79	409.328	10.4776
NM_018404	2874	2717.82	84.2665	2.12679
NM_001025107	6665	6470.8	10953.2	116.111
NM_001111	6796	6645.72	151.666	1.56543
