target_id	length	eff_length	est_counts	tpm
NM_080282	6456	5337.35	137	1.22144
NR_002451	2020	1578.42	198.182	5.97474
NM_015657	8210	7244.93	0.00221664	1.45592e-05
NM_173076	9225	8209.39	56.9944	0.330368
NR_103740	9305	8276.28	0.00336118	1.93256e-05
NM_152701	17309	15484.4	15.2744	0.0469403
NR_003574	4313	4085.59	2	0.0232944
NM_001606	8279	9402.11	4.2569e-05	2.15449e-07
NM_212533	8271	9380.73	366	1.85661
NM_001089	6748	7319.01	791	5.14281
NM_000350	7450	7374.33	4	0.0258115
NM_018672	9374	7559.19	252.165	1.5874
NM_172232	8302	6594.14	578.169	4.17227
NM_080284	5421	4520.46	1000	10.5267
NM_019112	6943	7871.14	1001	6.05163
NM_001288985	6129	5349.57	5	0.0444762
NM_001288986	5953	5758.48	0	0
NM_007168	5848	5653.48	0	0
NM_080283	6426	5540.17	89.65	0.770023
NM_000927	4841	4268.06	159.289	1.77596
NM_012089	3982	3567.58	1380	18.407
NM_003742	4900	4705.48	0	0
NM_000443	4092	3614.09	153.064	2.01535
NM_018849	4113	3634.47	64.4522	0.843864
NM_018850	3951	3489.49	110.194	1.5027
NM_001163941	5526	4764.86	0	0
NM_001163942	2372	1846.89	20.9524	0.539844
NM_001163993	1849	1654.48	0	0
NM_178559	4500	3807.99	10.3295	0.12908
NM_005689	3143	3148.26	989	14.9487
NM_001271696	2650	2138.73	721.87	16.0613
NM_001271697	2530	2022.99	8.58638	0.201973
NM_001271698	2572	2076.43	0	0
NM_001271699	2533	2026.8	3.91219	0.0918512
NM_004299	2653	2142.54	564.631	12.5404
NM_001282291	4860	5024.92	53.1635	0.503454
NM_001282292	4734	4794.45	0	0
NM_001282293	4496	4613.29	5.47563	0.0564806
NM_007188	4809	4974.2	726.361	6.94872
NM_001243013	3466	3568.91	20.9761	0.279683
NM_001243014	2568	2492.92	0	0
NM_019624	3526	3579.71	0	0
NM_019625	3655	3790.57	29.0239	0.364357
NM_203444	2761	2708.76	0	0
NM_004996	6688	6866.38	3461	23.9855
NM_001198934	5153	5394	574.544	5.0686
NM_033450	5213	5367.67	160.456	1.42249
NM_032583	4701	4506.48	0	0
NM_033151	4987	4792.48	0	0
NM_145186	4587	4392.48	0	0
NM_033226	5293	5098.48	0	0
NR_003087	2949	2286.51	8.03536	0.167227
NR_003088	937	742.478	0	0
NM_000392	5571	4976.44	18	0.17212
NM_001144070	2010	1815.48	0	0
NM_003786	5291	5340.27	1	0.00891072
NM_001105515	3188	2722.86	56.8149	0.992916
NM_005845	5968	5203.64	1470.31	13.4456
NM_001023587	2098	1770.53	64.959	1.74587
NM_005688	5968	5767.17	241.041	1.98886
NR_046570	594	257.091	1	0.185092
NM_001079528	843	648.478	0	0
NM_001171	5242	5483.97	7	0.0607406
NR_003569	2849	2654.48	0	0
NR_023387	831	636.478	0	0
NM_000352	5046	4851.48	0	0
NM_001287174	5049	4854.48	0	0
NM_005691	4795	4600.48	0	0
NM_020297	8449	7044.35	484.048	3.26982
NM_000033	3789	4100.84	276	3.20267
NM_005164	5466	4360.16	203	2.21549
NM_001122674	1092	718.775	37.8084	2.50306
NM_002858	3741	2964.45	1535.37	24.6459
NM_005050	3282	3032.52	339.072	5.32064
NR_003256	3154	2911.14	280.928	4.59206
NM_001040876	4316	3474.17	872.182	11.9463
NM_002940	4319	3477.34	6925.82	94.7763
NM_001025091	3589	3449.94	5909	81.5039
NM_001090_1	3475	3300.19	0	0
NM_005692	2518	2258.54	1891.77	39.8582
NM_007189	4821	4528.58	2878.31	30.2449
NM_018358	2697	2622.26	1539	27.928
NM_004915	3120	3021.41	52.0714	0.820099
NM_016818	3084	2986.46	43.1563	0.687643
NM_207174	3085	2939.46	0	0
NM_207627	3244	3081.52	0	0
NM_207628	3162	3000.12	0	0
NM_207629	3048	2921.58	62.7773	1.0225
NM_001257386	4401	3617.38	0	0
NM_004827	4556	3789.81	6	0.0753372
NM_001142505	3736	3650.39	1	0.0130358
NM_022169	3960	3906.9	0	0
NM_022436	2865	2584.65	1	0.0184109
NM_022437	2790	2595.48	0	0
NM_032604	1571	1326.49	1	0.0358732
NM_001272069	2931	2286.9	41.8215	0.870219
NM_018394	2879	2241.88	853.335	18.1127
NR_073570	2695	2080.91	0	0
NR_073571	2583	1960.24	12.8431	0.311773
NM_001145364	1423	1217.26	22.2811	0.871022
NM_148912	1592	1404.37	376.601	12.7607
NM_148913	1571	1352.29	0	0
NR_026910	1587	1375.72	0	0
NR_026912	1763	1583.24	39.4937	1.18702
NM_001042472	2248	2189.61	1246.13	27.0814
NM_015600	1849	1704.92	32.8732	0.917515
NM_001206673	1833	1416.55	0	0
NM_181814	1602	1198.24	3	0.119139
NM_032859	5427	4162.64	737	8.4251
NM_015407	1233	1015.98	172.946	8.10032
NR_037192	2004	1835.49	34.3683	0.891007
NM_001146314	2368	2249.68	1231.78	26.0548
NM_001254753	2129	1969.79	165.726	4.00356
NM_032750	2562	2443.71	270.494	5.26725
NM_198147	3480	3455.08	396.004	5.45403
NM_001177515	2271	2116.46	7.66431	0.172321
NM_021160	2144	1968.11	625.981	15.1352
NR_033488_2	2395	2238.8	25.3542	0.538903
NR_033489_1	2020	1812.95	0	0
NM_080622	1901	1985.15	101	2.42105
NM_001130111	1688	1721.95	1490	41.1757
NM_031213	1841	1846.06	0	0
NM_001025780	3229	2697.96	946.846	16.7002
NM_016014	1738	1493.9	0	0
NM_021214	2485	2220.16	349	7.48028
NM_007011	9258	8760.11	35.9397	0.195227
NM_152924	8860	8383.93	2560.8	14.5346
NM_138340	2189	1671.82	443	12.6093
NM_022060	2634	2410.33	668	13.1879
NM_016006	5478	4399.51	447	4.83481
NM_020676	2518	2265.99	309	6.48897
NM_024527	2215	2325.49	427	8.73755
NM_001012750	3769	2952.82	3.95289e-06	6.37021e-08
NM_001012751	3682	2865.38	607.973	10.0967
NM_001012752	3754	2937.25	49.3334	0.799238
NM_001178116	3814	2998.39	25.0213	0.397099
NM_001178119	3766	2949.11	7.10066e-06	1.14573e-07
NM_001178120	3679	2861.68	2.38999e-05	3.97422e-07
NM_001178121	3664	2846.1	439.305	7.34499
NM_001178122	3592	2802.37	0	0
NM_001178123	3505	2692.06	2.30299e-05	4.07084e-07
NM_001178124	3490	2676.49	1093.51	19.4416
NM_001178125	3313	2520.5	6.27494	0.118467
NM_005470	3850	3035.69	0.00223221	3.49908e-05
NM_001282925	6764	5876.58	0	0
NM_001282926	6746	5848.78	37.4542	0.304727
NM_001282927	6239	5240.51	332.011	3.01478
NM_001282932	6760	5800.93	18.787	0.154112
NM_005759	6650	5724.93	1122.18	9.32756
NM_001135186	2216	2170.53	27.2277	0.596928
NM_016428	2234	2194.27	2431.75	52.7359
NM_015429	4598	3867.24	14	0.172267
NM_005157	5513	5819.4	1744.87	14.2679
NM_007313	6006	6297.68	1659.13	12.5365
NM_001136000	11756	10578.4	0.349094	0.00157037
NM_001136001	2265	2070.48	0	0
NM_001168236	12289	11238.9	32.1329	0.136052
NM_001168237	12043	10989.6	8.22753e-05	3.56259e-07
NM_001168238	11980	10926.5	0.0754709	0.000328682
NM_001168239	11693	10516.2	374.811	1.69601
NM_005158	12065	10890.8	171.233	0.74818
NM_007314	12352	11302	0.0422754	0.000177996
NM_001003407	7734	7120.59	150.663	1.00686
NM_001003408	7818	7211.23	0	0
NM_002313	7711	7099.14	0.786781	0.00527381
NM_006720	6964	6307.02	1170.69	8.83274
NM_001130083	3886	3691.48	0	0
NM_001130084	3784	3589.48	0	0
NM_001130085	3667	3472.48	0	0
NM_001130086	3628	3433.48	0	0
NM_001130087	3544	3349.48	0	0
NM_001130088	2702	2658.06	11	0.196927
NM_001286688	3148	2953.48	0	0
NM_032432	3514	3319.48	0	0
NM_014945	4460	4262.79	1	0.011163
NM_020469	1704	1509.48	0	0
NM_001092	5188	5337.68	2833.03	25.2565
NM_001159746	5729	5962.59	1171.54	9.34975
NM_001256847	3720	3808.91	0	0
NM_001282149	4900	5048.59	0	0
NM_021962	5514	5765.45	764.43	6.30929
NM_139166	2879	2294.31	2.06442	0.0428175
NM_021243	970	578.466	2733	224.822
NM_013375	2388	2060.7	1600	36.9472
NM_032548	2112	2052.42	31.0785	0.72056
NM_172027	2101	2037.31	87.7143	2.04875
NR_033429	2066	2000.87	97.2071	2.31183
NM_145804	5028	5355.29	499	4.43398
NR_110249	1871	1676.48	0	0
NR_110250	1921	1726.48	0	0
NM_001130410	1665	1483.53	142.359	4.56628
NM_001607	1944	1774.41	1666.53	44.6925
NR_024024	2069	1911.86	135.114	3.36296
NM_006111	2059	1713.21	2393	66.4672
NM_198834	10114	9575.02	168.032	0.835082
NM_198836	9681	9090.2	2625.01	13.7415
NM_198837	9751	9144.86	0	0
NM_198838	9862	9240.71	59.9155	0.308539
NM_198839	10788	10238	219.473	1.0201
NM_001093	9374	9685.48	81.026	0.398088
NM_001136538	4232	4114.16	164.344	1.90085
NM_025247	4139	4017.17	427.656	5.06583
NM_032169	3681	3226.87	610.678	9.00547
NM_014384	2326	2018.27	568	13.392
NM_014049	2700	2525.47	1431.72	26.977
NR_033426	2876	2731.59	162.278	2.82697
NM_001608	2615	2420.48	0	0
NM_000016	2747	2247.11	5150.42	109.067
NM_001127328	2759	2256.47	51.9597	1.09576
NM_001286042	2659	2161.97	95.767	2.10786
NM_001286043	2846	2335.46	17.1633	0.349706
NM_001286044	2477	2000.39	5.68945	0.135341
NM_000017	2042	2012.5	572	13.525
NM_001609	6066	5060.93	1086.92	10.2199
NM_000018	2417	2306.25	3374.5	69.6272
NM_001033859	2351	2227.81	135.208	2.88801
NM_001270447	2353	2208.18	45.134	0.972624
NM_001270448	2492	2397.03	185.09	3.6744
NM_001135	8668	9012.41	1	0.00528002
NM_013227	8965	9192.29	0	0
NM_014716	2633	2614.22	4150	75.5407
NM_012287	7295	6052.13	2338.66	18.3881
NM_030649	3884	4288.9	678	7.52246
NM_000019	2259	1718.98	2256	62.4516
NM_005891	1676	1273.31	4632.66	173.13
NM_022735	3690	3104.21	1405	21.5378
NM_001135704	2155	2047.04	0	0
NM_001135705	1992	1914.46	3.12181	0.0775956
NM_001135706	2030	1952.9	125.591	3.06024
NM_001135707	1625	1454.37	36.9674	1.20953
NM_024722	2146	2074.05	87.6368	2.01068
NM_001042473	3985	3239.63	733.933	10.7804
NM_001271512	4299	3629.21	136.182	1.78561
NM_145698	4110	3394.25	173.619	2.43406
NR_024150	3864	3135.98	0	0
NR_073195	3854	3126.16	0	0
NR_073196	3974	3340.03	10.1432	0.144512
NR_073197	4178	3536.8	0	0
NM_032360	1741	1557.95	1444	44.1053
NM_001039844	3495	2831.55	87.0446	1.46283
NM_001127219	2002	1795.74	93.095	2.46694
NM_032592	2298	2155.57	59.905	1.32244
NM_001031854	1945	1623.8	1	0.0293052
NM_001082486	2191	2177.62	1032.46	22.5615
NM_001082487	2143	2079.54	0	0
NM_022914	2182	2172.61	26.5396	0.581285
NM_000789	5094	5344.12	2.5791	0.0229651
NM_001178057	3266	3272.03	0.420902	0.00612125
NM_152830	3389	3345.69	0	0
NM_021804	3632	3437.48	0	0
NM_133492	1213	1018.48	0	0
NM_001010887	2977	2568.93	129	2.38954
NM_018367	4512	3603.63	361.802	4.77756
NM_000665	2329	2401.8	43.115	0.854216
NM_001282449	2116	2142.25	24.0914	0.535139
NM_015831	3082	3285.05	128.794	1.86564
NM_001164814	5023	5076.17	1233.43	11.5626
NM_001164815	4942	4990.99	2081.44	19.8451
NM_001164816	2581	2520.73	898.04	16.953
NM_001164817	2643	2581.04	1389.51	25.618
NM_014977	5062	5126.06	118.214	1.09739
NM_001122951	1367	1093.42	67.3466	2.93093
NM_002036	2133	1877.96	131.653	3.33596
NM_001296	3085	2777.72	25.1745	0.43127
NM_020311	2225	1899.55	919	23.0219
NM_016557	2465	1818.74	4.42228	0.115704
NM_178445	2630	1953.49	3.57772	0.0871509
NM_001096	4478	4281.54	9371.83	104.16
NM_198830	4448	4252.18	2347.17	26.2669
NM_138326	1375	1051.55	2	0.090506
NM_020186	2182	1826.18	537	13.9929
NM_001278352	3745	3360.98	29.2783	0.414531
NM_002197	3673	3291.02	1027.72	14.8601
NM_001098	2866	2746.87	6118.88	106.001
NM_001037161	1728	1614.47	82.5274	2.43245
NM_015547	2140	2049.58	15.6493	0.363333
NM_147161	3306	3295.46	5.35072	0.0772631
NM_130767	2114	1708.71	1	0.027849
NM_001160094	4518	3776.99	21.9202	0.276169
NM_018473	4229	3524.54	1145.88	15.4708
NM_006821	1904	1789.8	457.92	12.1748
NR_046028	1708	1387.04	31.553	1.0825
NM_152331	1757	1600.32	140	4.16292
NM_001037162	1129	741.615	1	0.0641649
NM_007274	1930	1897.2	1174.35	29.4552
NM_181864	1750	1565.39	0	0
NM_181865	1555	1373.24	0	0
NM_181866	1539	1350.47	1906.63	67.1829
NM_005469	1296	1070.96	567.905	25.2335
NM_001033583	1825	1453.63	278.897	9.12989
NM_001037171	1852	1471.96	768.103	24.8312
NM_001185039	7883	7152.59	48.4579	0.322387
NM_004035	7709	6933.48	1640.56	11.2595
NM_007292	7709	6917.64	119.773	0.823905
NM_003500	2434	2202.31	1	0.0216072
NM_001101667	2931	2815.51	70.834	1.19718
NM_003501	2999	2897.07	744.166	12.2233
NM_001142807	2498	2382.69	25	0.499285
NM_001040649	783	479.95	8.6098	0.853637
NM_004300	1676	1232.09	1673.3	64.626
NM_007099	1676	1223.67	694.116	26.9926
NR_024080	1705	1256.76	37.974	1.43784
NM_001131064	855	660.478	0	0
NM_001610	2328	2199.71	445	9.62657
NM_001111034	1733	1548.59	104.163	3.20076
NM_001111035	1756	1587.29	143.927	4.31483
NM_001111036	1683	1503.37	108.726	3.44146
NM_001611	1599	1389.77	31.1836	1.06773
NM_016361	1933	1737.81	219	5.99677
NM_001099	3344	2763.87	15.1119	0.260183
NM_001134194	1952	1553.46	8.06789	0.247136
NM_001292037	3245	2670.07	16.9424	0.301945
NM_033068	1472	1379.5	1	0.0344949
NM_001097	1495	1300.48	0	0
NM_032489	2011	1798.99	14	0.370318
NM_052957	3303	2989.09	58	0.923347
NM_001612	1300	933.226	0	0
NM_020069	1243	876.932	11	0.596902
NM_020107	1135	776.879	0	0
NM_020108	1090	732.215	0	0
NM_001199377	3093	2965.69	19.9611	0.320285
NM_015162	3105	2981.48	0.0388562	0.000620161
NM_001289177	2914	2503.18	0	0
NM_001289178	2860	2448.52	0	0
NM_001289179	2821	2402.59	0	0
NM_001289180	2624	2228.99	6	0.128091
NM_030924	2905	2493.48	0	0
NM_001288968	2445	2226.49	0	0
NM_001288969	2331	2107.27	0	0
NM_001288970	2241	2009	0	0
NM_001288971	2045	1802.83	0	0
NM_001288972	2287	2059.04	0	0
NM_025149	2370	2178.3	343	7.49295
NR_110232	1003	710.967	0	0
NM_001127214	3703	3844.65	102.387	1.26726
NM_001243279	3876	4052.25	705.205	8.28125
NM_001284316	3013	3024.62	9.40544	0.147974
NM_174917	3872	4048.86	83.6268	0.982855
NR_045667	2621	2597.9	5.37512	0.0984562
NR_104293	3929	4108.17	5.07553e-05	5.87907e-07
NM_001286708	3884	3437.73	351.103	4.86002
NM_001286710	4046	3597.85	98.9758	1.30907
NM_001286711	3881	3474.12	52.4793	0.718818
NM_001286712	4229	3763.38	0	0
NM_001995	3983	3573.81	2944.44	39.2055
NM_004457	4486	3663.42	951.436	12.3586
NM_203372	4379	3553.39	851.564	11.4038
NM_004458	5148	4172.72	3106.53	35.4268
NM_022977	5460	4439.26	787.474	8.44115
NM_016234	3479	2968.63	2610.92	41.8516
NM_203379	3340	2797.55	6.31787e-05	1.07466e-06
NM_203380	3506	2977.68	86.0836	1.37568
NM_001009185	6663	5742.69	0	0
NM_001205247	6558	5607.77	0	0
NM_001205248	6650	5725.41	0	0
NM_001205250	6660	5731.86	0	0
NM_001205251	6425	5465.82	12.9383	0.112641
NM_015256	6663	5740.85	0	0
NM_052956	2176	1863.41	4	0.102147
NM_001010845	3089	2894.48	0	0
NM_001105069	2531	2336.48	0	0
NM_182617	2566	2371.48	0	0
NM_005622	2258	1786.04	407.603	10.8598
NM_202000	1694	1288.82	49.594	1.83111
NM_001080454	1868	1554.22	1	0.030617
NM_017888	2544	2343.36	1	0.0203066
NM_001252675	3801	3688.4	0	0
NM_001252676	3634	3442.53	75.5811	1.04475
NM_001252677	2563	2405.75	0	0
NM_032501	3807	3695.28	995.419	12.8184
NM_001076552	3143	2896.49	0	0
NM_001242393	2980	2654.56	1.46867	0.0263273
NM_018677	3104	2854.29	241.531	4.02672
NM_024560	3158	2648.46	1.01204	0.0181836
NM_001100	1617	1475.22	6.00136	0.193583
NM_001141945	1883	1684.81	521.231	14.7216
NM_001613	1524	1222.58	115.77	4.50603
NM_001101	1937	1703.58	669025	18687.7
NM_001017992	2919	2724.48	0	0
NM_005159	3818	3250.02	4.00006	0.0585676
NM_001199954	2230	2090.14	1964.09	44.7161
NM_001614	2111	1925.39	188239	4652.29
NR_037688	1962	1787.01	154.878	4.12419
NR_024438	2108	1709.52	4.00023	0.111349
NM_001199893	1327	1014.9	0	0
NM_001615	1456	1155.15	5	0.205971
NM_001024675	2153	2269.31	42	0.880706
NM_004301	1983	1508.47	1511.5	47.6814
NM_177989	1839	1353.56	935.026	32.8717
NM_178042	2031	1572.95	9.47227	0.286559
NM_016188	1656	1461.48	0	0
NM_006687	1653	1458.48	0	0
NM_006686	1532	1337.48	0	0
NM_030812	1986	1801.13	2	0.0528397
NM_178525	1559	1364.48	0	0
NM_001102	3850	3832.17	3808.75	47.2948
NM_001130004	3916	3897.16	24.0104	0.293175
NM_001130005	3835	3807.33	17.1138	0.213895
NR_073422	724	529.658	0	0
NM_001103	5038	4701.09	0.0234237	0.0002371
NM_001278343	5038	4685.19	0.976576	0.00991871
NM_001278344	5235	4856.34	0	0
NM_001104	3064	3093.78	1.5002	0.0230747
NM_001258371	3212	3193.66	0	0
NR_047663	3064	3093.78	1.5002	0.0230747
NM_004924	4079	4231.81	10332.7	116.189
NM_018477	2566	1994.21	1065.37	25.4217
NM_005736	2998	2797.95	4470	76.0228
NM_005735	2383	2275.78	1577	32.9745
NM_001005386	4062	3306.41	0	0
NM_005722	4047	3267.94	20518	298.77
NM_001277140	5616	4408.7	24.791	0.267584
NM_005721	5825	4669.37	18496.2	188.495
NR_102318	5700	4613.86	0	0
NM_001040135	2132	1770.4	0	0
NM_020445	2342	2015.23	487.463	11.5105
NR_073000	2286	1963.34	14.7217	0.356812
NR_073001	2217	1906.9	8.96119	0.223622
NR_027714	1463	1268.48	0	0
NR_045000	1770	1575.48	0	0
NM_001164458	1406	1071.9	66.8544	2.96791
NM_001164459	1344	974.402	0	0
NM_024855	2604	2388.63	358	7.13197
NM_022496	2590	2068.78	59.0813	1.35898
NR_048568	2041	1492	206.578	6.58858
NR_048569	1913	1355.81	485.774	17.0495
NM_022899	3753	3225.06	1189	17.5437
NM_138289	1567	1372.48	0	0
NM_080431	1547	1352.48	0	0
NM_032487	2128	1823.83	31	0.808821
NM_001105	3170	2691.69	0	0
NM_001111067	2989	2519.02	115	2.17241
NM_004302	4689	4496.34	105.226	1.11363
NM_020327	4641	4413.13	4.77364	0.0514729
NM_020328	4812	4570.66	0	0
NM_001111031	8886	7246.3	0	0
NM_001111032	8761	7171.33	0	0
NM_001111033	8530	6855.81	6.33643	0.0439807
NM_145259	9001	7320.66	23.6636	0.153818
NM_001278579	5489	4480.19	19.9673	0.212079
NM_001278580	5292	4261.31	0.121381	0.00135545
NM_001616	5378	4311.09	4.17289e-07	4.60603e-09
NM_001106	11498	10420.4	272.249	1.24325
NR_028389	2642	2251.25	10.4531	0.220953
NM_000020	4388	4345.65	0	0
NM_001077401	4251	4219.9	11.0479	0.124581
NM_000666	1803	1647.19	479.241	13.8448
NM_001198895	1798	1642.37	28.4447	0.82415
NM_001198896	1587	1388.73	0	0
NM_001198897	1608	1409.35	0	0
NM_001198898	1698	1501.94	0	0
NM_080658	1425	1256.15	60	2.27292
NM_001107	732	366.126	155.403	20.1979
NM_203488	811	440.868	62.597	6.75649
NM_138448	1347	983.145	115	5.56617
NM_000022	1657	1432.3	3813	126.68
NM_001159285	2030	1835.48	0	0
NM_001159295	2127	1932.48	0	0
NM_139243	2141	1946.48	0	0
NM_001145400	2183	2262.77	1	0.0210299
NM_139174	2429	2463.81	0	0
NM_001012969	2060	1657.61	125.283	3.59655
NM_001159280	4614	3967.07	272.95	3.27408
NM_001110	5159	4299.72	2836	31.3864
NM_002390	4527	4663.1	13	0.132661
NM_001288973	8153	7583.69	3.81073	0.0239113
NM_001288974	3542	3347.48	0	0
NM_001288975	3536	3341.48	0	0
NM_003474	8162	7590.96	1.18927	0.00745523
NM_021641	3545	3350.48	0	0
NM_001261464	2989	2980.38	0	0
NM_001261465	2961	2954.02	0	0
NM_001261466	2351	2238.86	4.20274	0.0893267
NM_003815	2959	2950.18	167.949	2.70898
NM_207191	2889	2808.06	0	0
NM_207194	3034	3041.21	214.977	3.36373
NM_207195	3031	3043.85	0	0
NM_207196	3103	3130.89	226.14	3.43705
NM_207197	3106	3135	1.451e-07	2.20245e-09
NR_048577	3245	3283.44	29.0831	0.421491
NR_048578	3248	3287.54	77.3636	1.1198
NR_048579	3173	3196.39	42.2838	0.629492
NM_003183	3678	3132.08	753.994	11.4554
NM_001190956	1571	1376.48	0	0
NM_014237	2524	1869.98	2	0.0508943
NM_033274	6654	6630.74	2033	14.5899
NR_036636	2965	2473.49	87	1.67373
NM_001278113	2739	2544.48	0	0
NM_001278114	2607	2412.48	0	0
NM_001464	2796	2601.48	0	0
NM_003814	2917	2722.48	0	0
NR_037933	3161	2601.52	22	0.402412
NM_003813	2789	2263.03	15.8198	0.33265
NR_003951	2174	1705.13	1.18018	0.0329358
NM_004194	3005	2606.18	0	0
NM_016351	9351	8046.64	508.458	3.00688
NM_021721	2897	2507.69	133.542	2.53409
NM_021722	9438	8110.95	0	0
NM_021723	9459	8151.51	0	0
NM_003812	6350	5612.36	12	0.101745
NM_014265	3345	3150.48	0	0
NM_021777	2233	1714.93	1	0.0277479
NM_001130703	3369	3174.48	0	0
NM_001130704	3344	3149.48	0	0
NM_001130705	3263	3068.48	0	0
NM_001278125	3511	3316.48	0	0
NM_001278126	3504	3309.48	0	0
NM_001278127	3074	2879.48	0	0
NM_014269	3450	3255.48	0	0
NM_021794	3117	2922.48	0	0
NM_145004	2852	2325.46	3	0.0613887
NM_001282447	3681	3903.7	0	0
NM_025220	3684	3907.97	0	0
NM_153202	3606	3814.48	5.03469	0.0628078
NR_001569	2550	2355.48	0	0
NR_024106	2645	2450.48	0	0
NR_024107	2796	2601.48	0	0
NR_073423	2893	2698.48	0	0
NR_001448	1830	1635.48	0	0
NR_002224	1968	1773.48	0	0
NM_003817	3521	3326.48	0	0
NM_001109	3426	3653.59	3269.11	42.5781
NM_001164489	3259	3453.37	30.2877	0.417349
NM_001164490	3153	3331.91	81.5986	1.16538
NM_003816	4223	3390.63	1331.47	18.6865
NR_027638	4081	3263.05	28.0872	0.4096
NR_027639	4036	3259.93	0	0
NR_027878	4117	3300.52	13.4404	0.193779
NM_001145271	2563	2023.9	0	0
NM_001145272	2354	1835.17	0	0
NM_014479	2473	1932.37	9	0.22163
NM_006988	4776	4581.48	0	0
NM_001282352	2585	2390.48	0	0
NM_030957	4396	4201.48	0	0
NM_030955	5079	4902.89	177	1.7179
NM_139025	5076	5544.57	10.4649	0.0898136
NM_139026	4815	5085.11	0	0
NM_139027	4908	5332.08	23.5738	0.210382
NR_024514	3114	3168.9	5.9613	0.0895177
NM_080722	5383	5188.48	0	0
NM_139155	5392	5197.48	0	0
NM_139055	5801	5606.48	0	0
NM_139056	5099	5017.67	16	0.151738
NM_139057	6456	6719.37	10.0612	0.0712522
NM_199355	6038	5843.48	0	0
NM_133638	5214	5019.48	0	0
NM_014244	6879	6684.48	0	0
NM_021599	2172	2216.89	6.00232	0.12884
NM_025003	5858	5663.48	0	0
NM_014243	5947	5023.34	12	0.113675
NM_005099	4457	4498.34	21.6385	0.228903
NM_007038	9788	8675.16	1	0.00548528
NM_197941	7393	6424.76	13	0.0962859
NM_014272	5615	6298.75	214	1.61672
NR_045529	5108	5480.18	3.05247	0.0265053
NR_045529_1	5108	5482.5	1.94753	0.0169037
NM_007037	3788	3593.48	0	0
NM_182920	7437	6918.13	18	0.123811
NR_038264	2353	2158.48	0	0
NM_001040272	7967	8098.21	2	0.0117521
NM_052866	2005	1810.48	0	0
NM_001145320	4193	4554.78	26.8453	0.280464
NM_014694	3851	4100.3	0	0
NM_207517	7460	6861.48	3	0.0208056
NM_001288607	4262	4398.12	0	0
NM_001288608	4448	4253.48	0	0
NM_019032	4379	4531.3	0	0
NM_025008	3072	3215.86	1	0.0147972
